id,number,title,created_at,updated_at,closed_at,author_association,comments,body,user_login,user_id,Crypto_Name,Extension
1658162143,31097,Add test for transaction has too high prioritization fee,2023-04-06 23:22:48,2023-04-07 16:52:27,,CONTRIBUTOR,1,"#### Problem
Web3.js has a test started to fail against tip of validator master. The test sends a transaction requesting 2sol as prioritization fee, with payer account has 2sol balance. Test correctly expects the transaction to failed due to `Err(TransactionError::InsufficientFundsForFee)` therefore not landed.

#### Summary of Changes
- Add tests to confirm the transaction base fee calculation and payer account validation behave correctly.

Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",taozhu-chicago,82401714,solana,/issues
1661601514,27445,Update src/secp256k1 subtree to release v0.3.1,2023-04-11 00:44:35,2023-04-11 00:45:52,,MEMBER,1,"There is no strict need for any of the changes in v0.3.1 (compared to the v0.3.0 that's currently subtreed) for Bitcoin Core release builds, but if anyone may compile Bitcoin Core from source using Clang v14+, this will prevent known timing leaks in the signing/keygen logic.",sipa,548488,bitcoin,/issues
1657888964,31085,[wip] migrating the docs to a different repo,2023-04-06 18:46:11,2023-04-10 15:36:55,,CONTRIBUTOR,5,"**Note:** This issue is to help track ideas and the conversation around moving Solana docs out of this monorepo. 

### Problem

Several people have expressed different ideas and concerns about the docs being inside this monorepo and migrating them outside of it. Below are some of these collected ideas, in no particular order, on this ""docs migration"".

#### 1. General solana docs vs labs validator client docs

Segmenting some of the pages of the current monorepo docs into two primary categories:
- general solana information, (""common docs"")
- and the labs validator specific pages

The end result would have these two groups of docs living in different places, and published on different domains. And would need a review of all the current docs to determine which pages would go where.

#### 2. SPL docs

Note: Not technically part of this monorepo's docs, but related enough I thought worth mentioning here as well.

Migrating some portion (or maybe all?) of the spl docs into the same site that houses the ""common docs"". This would aid people finding all the solana docs in one place. 

### Other things to consider

- other clients, like Firedancer. their design decisions and how they may fit into solana docs
- searchability and discoverability of the various docs being on separate domains
",nickfrosty,75431177,solana,/issues
1657722425,31081,v1.14: Update install-solana-cli-tools.md (backport of #31080),2023-04-06 16:28:15,2023-04-08 05:13:21,,CONTRIBUTOR,1,"This is an automatic backport of pull request #31080 done by [Mergify](https://mergify.com).


---


<details>
<summary>Mergify commands and options</summary>

<br />

More conditions and actions can be found in the [documentation](https://docs.mergify.com/).

You can also trigger Mergify actions by commenting on this pull request:

- `@Mergifyio refresh` will re-evaluate the rules
- `@Mergifyio rebase` will rebase this PR on its base branch
- `@Mergifyio update` will merge the base branch into this PR
- `@Mergifyio backport <destination>` will backport this PR on `<destination>` branch

Additionally, on Mergify [dashboard](https://dashboard.mergify.com) you can:

- look at your merge queues
- generate the Mergify configuration with the config editor.

Finally, you can contact us on https://mergify.com
</details>",mergify[bot],37929162,solana,/issues
1657588312,31079,Fatal error didn't kill the validator process,2023-04-06 14:58:41,2023-04-06 19:12:33,,CONTRIBUTOR,4,"#### Problem
<!--
  This template should only be used by core contributors. If you
  are not a core contributor, please use the ""Community Issue"" template
  to ensure that your issue can be triaged appropriately.
-->

When `accounts_hash_verifier` throw a Fatal error, the validator process is not killed. It seems that ` send_transaction_service` wasn't shutdown when the Fatal error was thrown. 

```
[2023-04-06T00:12:37.026785091Z ERROR solana_core::accounts_hash_verifier] Fatal! Exiting! Known validator 31fxZovs3gBKVVTtC2VJUuKeVoq6mQkLjWnicWhErQ4f produced conflicting hashes for slot: 1140483 (EEfMshSC1sy2qRVFxxnbQXtHYc74uVBaVk2cv1DEegnC != 9yGSXjUusH1xyr74gCr3xEqKiqUhLmbJDdFQMcy7aWSD)
[2023-04-06T00:12:37.041620839Z INFO  solana_core::accounts_hash_verifier] AccountsHashVerifier has stopped
[2023-04-06T00:12:37.041625438Z INFO  solana_metrics::metrics] datapoint: accounts_hash_verifier num-outstanding-accounts-packages=1i num-re-enqueued-accounts-packages=0i enqueued-time-us=209204i handling-time-us=3515432i
[2023-04-06T00:12:37.087225896Z INFO  solana_core::snapshot_packager_service] SnapshotPackagerService has stopped
[2023-04-06T00:12:37.117866188Z WARN  solana_rpc::rpc_subscriptions] RPC Notification thread - already shut down.
[2023-04-06T00:12:37.159094701Z INFO  solana_metrics::metrics] datapoint: Tpu refresh_ip_to_stake_time_us=0i apply_sender_stakes_time_us=0i send_batches_time_us=0i receive_batches_time_ns=0i total_batches=0i total_packets=0i total_discard_random=0i total_discard_random_time_us=0i
[2023-04-06T00:12:37.184166140Z INFO  solana_metrics::metrics] datapoint: tpu_receiver packets_count=0i packet_batches_count=0i full_packet_batches_count=0i channel_len=0i
[2023-04-06T00:12:37.184171791Z INFO  solana_metrics::metrics] datapoint: tpu_vote_receiver packets_count=0i packet_batches_count=0i full_packet_batches_count=0i channel_len=0i
[2023-04-06T00:12:37.184174095Z INFO  solana_metrics::metrics] datapoint: tpu_forwards_receiver packets_count=0i packet_batches_count=0i full_packet_batches_count=0i channel_len=0i
[2023-04-06T00:12:37.243945756Z INFO  solana_metrics::metrics] datapoint: rpc_pubsub_total_subscriptions count=0i
[2023-04-06T00:12:37.326266633Z INFO  solana_runtime::accounts_background_service] AccountsBackgroundService has stopped
[2023-04-06T00:12:37.952695584Z INFO  solana_metrics::metrics] datapoint: send_transaction_service recv-tx=0i recv-duplicate=0i sent-tx=0i retry-queue-overflow=0i retry-queue-size=0i send-us=0i send-attempt-count=0i send-failure-count=0i nonced-tx=0i rooted-tx=0i expired-tx=0i max-retries-exceeded-tx=0i retries=0i failed-tx=0i
...
[2023-04-06T00:12:47.954152185Z INFO  solana_metrics::metrics] datapoint: send_transaction_service recv-tx=0i recv-duplicate=0i sent-tx=0i retry-queue-overflow=0i retry-queue-size=0i send-us=0i send-attempt-count=0i send-failure-count=0i nonced-tx=0i rooted-tx=0i expired-tx=0i max-retries-exceeded-tx=0i retries=0i failed-tx=0i
[2023-04-06T00:12:52.955799446Z INFO  solana_metrics::metrics] datapoint: send_transaction_service recv-tx=0i recv-duplicate=0i sent-tx=0i retry-queue-overflow=0i retry-queue-size=0i send-us=0i send-attempt-count=0i send-failure-count=0i nonced-tx=0i rooted-tx=0i expired-tx=0i max-retries-exceeded-tx=0i retries=0i failed-tx=0i
...
```

#### Proposed Solution
Debug and fix.
",HaoranYi,219428,solana,/issues
1656395357,31073,v1.14: [clap-v3-utils] Define `EncodableKey` and make `keypair_from_path` and `keypair_from_seed` generic functions (backport of #30947),2023-04-05 22:42:39,2023-04-07 18:13:35,,CONTRIBUTOR,4,"This is an automatic backport of pull request #30947 done by [Mergify](https://mergify.com).
Cherry-pick of d67fa6c47077f9b8f2b7590ef9f222bd09bedb3b has failed:
```
On branch mergify/bp/v1.14/pr-30947
Your branch is up to date with 'origin/v1.14'.

You are currently cherry-picking commit d67fa6c47.
  (fix conflicts and run ""git cherry-pick --continue"")
  (use ""git cherry-pick --skip"" to skip this patch)
  (use ""git cherry-pick --abort"" to cancel the cherry-pick operation)

Changes to be committed:
	modified:   sdk/src/signer/keypair.rs
	modified:   sdk/src/signer/mod.rs

Unmerged paths:
  (use ""git add <file>..."" to mark resolution)
	both modified:   clap-v3-utils/src/keypair.rs

```


To fix up this pull request, you can check it out locally. See documentation: https://docs.github.com/en/github/collaborating-with-pull-requests/reviewing-changes-in-pull-requests/checking-out-pull-requests-locally

---


<details>
<summary>Mergify commands and options</summary>

<br />

More conditions and actions can be found in the [documentation](https://docs.mergify.com/).

You can also trigger Mergify actions by commenting on this pull request:

- `@Mergifyio refresh` will re-evaluate the rules
- `@Mergifyio rebase` will rebase this PR on its base branch
- `@Mergifyio update` will merge the base branch into this PR
- `@Mergifyio backport <destination>` will backport this PR on `<destination>` branch

Additionally, on Mergify [dashboard](https://dashboard.mergify.com) you can:

- look at your merge queues
- generate the Mergify configuration with the config editor.

Finally, you can contact us on https://mergify.com
</details>",mergify[bot],37929162,solana,/issues
1656307997,31072,Test repair using quic without Tokio 1.26.0,2023-04-05 21:17:25,2023-04-06 22:30:53,,CONTRIBUTOR,2,"#### Problem
Test only -- please ignore

#### Summary of Changes


Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",lijunwangs,83639177,solana,/issues
1656170879,31068,disk index: add stats for max search,2023-04-05 19:29:16,2023-04-05 21:24:32,,CONTRIBUTOR,1,"#### Problem
Add stats giving us indications of the max search length required for the disk index.

#### Summary of Changes


Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",jeffwashington,75863576,solana,/issues
1655990309,31064,Add connection error metrics - v1.14 (bp #31049),2023-04-05 17:01:48,2023-04-05 17:02:30,,COLLABORATOR,1,manual backport of #31049 to v1.14 (should pick clean onto v1.13 as well),t-nelson,490004,solana,/issues
1661656788,27446,Allow configuirng target block time for a signet,2023-04-11 02:06:38,2023-04-11 02:33:52,,CONTRIBUTOR,2,"This pull request introduces the ability to configure the block time of a custom Bitcoin signet network, allowing developers to more easily simulate various network scenarios and test their applications in a controlled environment. The change helps to improve the flexibility of signet, making it more useful for diverse testing purposes. For example, I am trying to setup a signet with a 30 second block time and this caused a bunch of difficulty adjustments to happen making the network inconsistent. Regtest isn't a real viable alternative to me here because we would like defaults to use our custom signet if configured, without hindering of local regtest development.",benthecarman,15256660,bitcoin,/issues
1661381553,27444,test: build Valgrind (3.20) from source & use Clang 16,2023-04-10 21:17:58,2023-04-10 21:20:11,,MEMBER,1,"I was originally going to update to using Clang-16 & Valgrind 3.19 ([via Ubuntu 23.04](https://packages.ubuntu.com/lunar/valgrind)), however ran into issues with 3.19 & aarch64 (testing on top of #27364). Instead, I decided to switch to building the [latest version](https://valgrind.org/docs/manual/dist.news.html) of Valgrind from source (which takes minimal effort). This seems to have fixed all issues.",fanquake,863730,bitcoin,/issues
1658927974,27436,test: LLVM/Clang 16 for MSAN jobs,2023-04-07 15:27:28,2023-04-10 09:57:33,,MEMBER,1,"Similar to other CI infra changes we've made recently. Move to LLVM/Clang 16 for the MSAN jobs (which is currently using LLVM 12).

See also: https://releases.llvm.org/16.0.0/tools/clang/docs/ReleaseNotes.html#sanitizers:
> `-fsanitize-memory-param-retval` is turned on by default. With `-fsanitize=memory`, passing uninitialized variables to functions and returning uninitialized variables from functions is more aggressively reported. `-fno-sanitize-memory-param-retval` restores the previous behavior.",fanquake,863730,bitcoin,/issues
1658002064,27434,validation: implement MaybeInvalidateFork() and call from rpc getchaintips,2023-04-06 20:25:43,2023-04-08 14:07:18,,MEMBER,1,"Closes https://github.com/bitcoin/bitcoin/issues/8050

If we discover an invalid block on a blockchain branch with otherwise valid headers, all the child headers can be marked as INVALID_CHILD. When invalidating mainchain blocks we can easily mark all the invalid children but on a headers-only branch we just stop on the invalid block and search for the next best tip and branch to validate. On restart, during `LoadBlockIndex()` we iterate through all the headers we know about sorted by height, and that is when we normally mark these child-headers of invalid ancestors with `INVALID_CHILD`.

Issue #8050 illustrates a discrepancy where a headers-only branch is not marked as invalid until the node is restarted. What we do in this PR is check for invalid ancestors while we are scanning the block index for chain tips during `rpc getchaintips` itself.

I had to remove a bunch of `const` qualifiers from `getchaintips` which makes me think that modifying the block index during an RPC is just bad separation of concerns -- but it is a solution! 
",pinheadmz,2084648,bitcoin,/issues
1657857428,27433,getblocktemplate improvements for segwit and sigops,2023-04-06 18:18:37,2023-04-10 04:08:38,,MEMBER,2,"**Sigops**

Two recent F2Pool blocks violated the sigops limit. Both by 3.

I suspect they were not using `getblocktemplate`. If you look at the [template](https://miningpool.observer/template-and-block/00000000000000000004e0ec4f27bd3347381e8e19ed98d7f918e8c1c292ae97) right before the valid block at the same height, which was produced two minutes later, you'll see that it matches the block with 3 small transactions difference. In other words, the valid block producer likely did use `getblocktemplate` around the same time and did not experience an issue.

It's also clear by looking at [Mempool.Space](https://mempool.space/block/00000000000000000004e0ec4f27bd3347381e8e19ed98d7f918e8c1c292ae97) that the valid block excluded many large bare multisig transactions. Those transactions paid more than enough in fees to be included, but we would have excluded them due to running out of sigops.

As can be seen in `BlockAssembler::addPackageTxs` and `TestPackage` we simply don't add a package to the block if it doesn't fit the remaining weight or sigops. Custom block construction software might not do that. I initially though they might have forgotten to check SegWit related sigops, but that seems unlikely given that they were only off by 3 in both blocks.

I suspect their mistake was to not count the number of sigops in the coinbase: it pays to legacy P2PKH which uses 4 sigops. Our code reserves 400 sigops for the coinbase, so would not have caused this.

Anyway, while checking our code I added a few extra fields to the block statistics of `getblocktemplate`:

* `sigops`: total sigops for the block excluding the coinbase
* `coinbase_reserved_sigops`: how many sigops we reserve for the coinbase (400)
* `weightlimit`
* `coinbase_reserved_weight`

I added a belt and suspenders check for the sigops limit in the RPC code. Note that we already check it when adding packages to a block _and_ in `TestBlockValidity`.

**Segwit**

I also removed the need to set `{""rules"": ""!segwit""}`, the generation of pre-segwit blocks, and the test code that checks activation. These two commits can easily be dropped if people don't like them.",Sjors,10217,bitcoin,/issues
1657835564,27432,contrib: add tool to convert compact-serialized UTXO set to SQLite database,2023-04-06 17:59:23,2023-04-07 20:34:01,,CONTRIBUTOR,3,"## Problem description

There is demand from users to get the UTXO set in form of a SQLite database (#24628). Bitcoin Core currently only supports dumping the UTXO set in a binary _compact-serialized_ format, which was crafted specifically for AssumeUTXO snapshots (see PR #16899), with the primary goal of being as compact as possible. Previous PRs tried to extend the `dumptxoutset` RPC with new formats, either in human-readable form (e.g. #18689, #24202), or most recently, directly as SQLite database (#24952). Both are not optimal: due to the huge size of the ever-growing UTXO set with already more than 80 million entries on mainnet, human-readable formats are practically useless, and very likely one of the first steps would be to put them in some form of database anyway. Directly adding SQLite3 dumping support on the other hand introduces an additional dependency to the non-wallet part of bitcoind and the risk of increased maintenance burden (see e.g. https://github.com/bitcoin/bitcoin/pull/24952#issuecomment-1163551060, https://github.com/bitcoin/bitcoin/issues/24628#issuecomment-1108469715).

## Proposed solution

This PR follows the ""external tooling"" route by adding a simple Python script for achieving the same goal in a two-step process (first create compact-serialized UTXO set via `dumptxoutset`, then convert it to SQLite via the new script). Executive summary:
- single file, no extra dependencies (sqlite3 is included in Python's standard library [1])
- ~150 LOC, mostly deserialization/decompression routines ported from the Core codebase and (probably the most difficult part) a little elliptic curve / finite field math to decompress pubkeys (essentialy solving the secp256k1 curve equation y^2 = x^3 + 7 for y given x, respecting the proper polarity as indicated by the compression tag)
- creates a database with only one table `utxos` with the following schema:
  ```(txid TEXT, vout INT, value INT, coinbase INT, height INT, scriptpubkey TEXT)```
- the resulting file has roughly 2x the size of the compact-serialized UTXO set (this is mostly due to encoding txids and scriptpubkeys as hex-strings rather than bytes)

[1] note that there are some rare cases of operating systems like FreeBSD though, where the sqlite3 module has to installed explicitly (see #26819)

A functional test is also added that creates UTXO set entries with various output script types (standard and also non-standard, for e.g. large scripts) and verifies that the UTXO sets of both formats match by comparing corresponding MuHashes. One MuHash is supplied by the bitcoind instance via `gettxoutsetinfo muhash`, the other is calculated in the test by reading back the created SQLite database entries and hashing them with the test framework's `MuHash3072` module.

## Manual test instructions
I'd suggest to do manual tests also by comparing MuHashes. For that, I've written a go tool some time ago which would calculate the MuHash of a sqlite database in the created format (I've tried to do a similar tool in Python, but it's painfully slow).
```
$ [run bitcoind instance with -coinstatsindex]
$ ./src/bitcoin-cli dumptxoutset ~/utxos.dat
$ ./src/bitcoin-cli gettxoutsetinfo muhash <block height returned in previous call>
(outputs MuHash calculated from node)

$ ./contrib/utxo-tools/utxo_to_sqlite.py ~/utxos.dat ~/utxos.sqlite
$ git clone https://github.com/theStack/utxo_dump_tools
$ cd utxo_dump_tools/calc_utxo_hash
$ go run calc_utxo_hash.go ~/utxos.sqlite
(outputs MuHash calculated from the SQLite UTXO set)

=> verify that both MuHashes are equal
```
For a demonstration what can be done with the resulting database, see https://github.com/bitcoin/bitcoin/pull/24952#pullrequestreview-956290477 for some example queries. Thanks go to LarryRuane who gave me to the idea of rewriting this script in Python and adding it to `contrib`.",theStack,91535,bitcoin,/issues
1656345711,27427,validation: Replace MinBIP9WarningHeight with MinBIP9WarningStartTime,2023-04-05 21:56:17,2023-04-10 04:08:53,,NONE,1,"This PR addresses [comment](https://github.com/bitcoin/bitcoin/pull/27357#issuecomment-1497009569). Replaces `CChainParams::MinBIP9WarningHeight` with `CChainParams::MinBIP9WarningStartTime`. It is then used in `WarningBitsConditionChecker::BeginTime` to only check block headers that are newer.
This helps reduce the block headers that are being scanned for warnings.

cc @ajtowns ",dimitaracev,33068296,bitcoin,/issues
1656220659,27426,Deprecate and remove BIP35 mempool p2p message,2023-04-05 20:10:31,2023-04-10 21:02:47,,CONTRIBUTOR,5,"The [BIP35](https://github.com/bitcoin/bips/blob/master/bip-0035.mediawiki) `mempool` P2P message can be used to share the txids in a node's mempool (motivation in BIP35). However it is no longer used (?), is bad for privacy, and we can simplify our P2P code by removing it.

It was originally introduced with a protocol version bump from 60001 to 60002 and identification of a node willing to provide this service was based on this new protocol version and the advertisment of `NODE_NETWORK`.

Subsequently the service was gated behind the `NetPermissionFlags::Mempool` flag, meaning that the original BIP identitifcation method is no longer sufficient to determine that a node will offer this service to you (the node operator must whitelist or otherwise elevate your net permissions before they will respond to it). Therefore I think that it is safe to remove *without* any change in protocol version.

At this stage looking for concept ACKs or anybody still actively using this message to find out more about their use-cases. ",willcl-ark,6606587,bitcoin,/issues
1656067373,27425,test: move remaining rand code from util/setup_common to util/random,2023-04-05 18:05:11,2023-04-10 21:40:11,,CONTRIBUTOR,1,"and drop the `util/random` dependency on `util/setup_common`.  This improves code separation and allows `util/setup_common` to call `util/random` functions without creating a circular dependency, thereby addressing https://github.com/bitcoin/bitcoin/pull/26940#issuecomment-1497266140 by glozow (thanks!)

Also update the remaining rand calls in the tests to use the common `util/random` helpers.",jonatack,2415484,bitcoin,/issues
1652385998,27409,Make GUI and CLI tools use the same datadir,2023-04-03 16:21:47,2023-04-03 18:17:58,,CONTRIBUTOR,3,"**This is based on #27302.** The non-base commits are:

- [`cb2f82421d5` bitcoin-wallet: make bitcoin-wallet tool load config file](https://github.com/bitcoin/bitcoin/pull/27409/commits/cb2f82421d557cfe835b686a6f25965ee190e329)
- [`04a7fca01d3` init: Allow bitcoin default datadir to point at an external datadir](https://github.com/bitcoin/bitcoin/pull/27409/commits/04a7fca01d330bd9d6f33bf01dd380a8f0f36604)
- [`3c2b5edbfbf` Make GUI and CLI tools use the same datadir](https://github.com/bitcoin/bitcoin/pull/27409/commits/3c2b5edbfbf644a62663d356e2da34aab3394915)

---

Currently if your choose a non-default datadir in the GUI intro screen, the datadir is ignored by CLI tools.

This PR makes GUI and CLI tools the same datadir setting by default. It is followup to https://github.com/bitcoin-core/gui/pull/602 which made GUI and CLI tools use the same settings as long as they loaded the same datadir.

The reason GUI and CLI tools use inconsistent datadirs is that GUI stores the datadir path in a `strDataDir` field in `.config/Bitcoin/Bitcoin-Qt.conf`[^1] which CLI tools ignore. This PR changes the GUI to instead store the datadir path at the default datadir location `~/.bitcoin`[^2] as a symlink that CLI tools will already follow, or as a text file if the filesystem does not support symlinks.

If upgrading from a previous version of the GUI and there is only a GUI datadir, the `strDataDir` setting will be automatically migrated to a symlink so CLI tools will start using it as well.

If upgrading and GUI and CLI tools are using different datadirs, the GUI will show a prompt allowing either of the datadirs to be loaded on startup, with an option to set one as the default going forward.

[^1]: `strDataDir` value is stored in `.config/Bitcoin/Bitcoin-Qt.conf` on linux, in property list files on macos, and in registry keys on windows.
[^2]: The default datadir location is `~/.bitcoin` on linux, `~/Library/Application Support/Bitcoin` on macos, and `%APPDATA%\Bitcoin` on windows",ryanofsky,7133040,bitcoin,/issues
1655340258,27422,test: add coverage to rpc_scantxoutset.py,2023-04-05 10:18:07,2023-04-08 21:40:17,,CONTRIBUTOR,5,"
Include a test that checks whether the first argument of scantxoutset RPC call ""start"" is required. 
The rpc call should fail if the ""start"" argument is not provided.

<!--
*** Please remove the following help text before submitting: ***

Pull requests without a rationale and clear improvement may be closed
immediately.

GUI-related pull requests should be opened against
https://github.com/bitcoin-core/gui
first. See CONTRIBUTING.md
-->

<!--
Please provide clear motivation for your patch and explain how it improves
Bitcoin Core user experience or Bitcoin Core developer experience
significantly:

* Any test improvements or new tests that improve coverage are always welcome.
* All other changes should have accompanying unit tests (see `src/test/`) or
  functional tests (see `test/`). Contributors should note which tests cover
  modified code. If no tests exist for a region of modified code, new tests
  should accompany the change.
* Bug fixes are most welcome when they come with steps to reproduce or an
  explanation of the potential issue as well as reasoning for the way the bug
  was fixed.
* Features are welcome, but might be rejected due to design or scope issues.
  If a feature is based on a lot of dependencies, contributors should first
  consider building the system outside of Bitcoin Core, if possible.
* Refactoring changes are only accepted if they are required for a feature or
  bug fix or otherwise improve developer experience significantly. For example,
  most ""code style"" refactoring changes require a thorough explanation why they
  are useful, what downsides they have and why they *significantly* improve
  developer experience or avoid serious programming bugs. Note that code style
  is often a subjective matter. Unless they are explicitly mentioned to be
  preferred in the [developer notes](/doc/developer-notes.md), stylistic code
  changes are usually rejected.
-->

<!--
Bitcoin Core has a thorough review process and even the most trivial change
needs to pass a lot of eyes and requires non-zero or even substantial time
effort to review. There is a huge lack of active reviewers on the project, so
patches often sit for a long time.
-->
",ismaelsadeeq,48946461,bitcoin,/issues
1653866076,27419,refactor: Extract common/args from util/system,2023-04-04 13:12:04,2023-04-06 04:35:59,,CONTRIBUTOR,6,"This pull request is part of the `libbitcoinkernel` project https://github.com/bitcoin/bitcoin/issues/24303 https://github.com/bitcoin/bitcoin/projects/18 and more specifically its ""Step 2: Decouple most non-consensus code from libbitcoinkernel"". It is part of a series of patches splitting up the `util/system` files. Its preceding pull request is https://github.com/bitcoin/bitcoin/pull/27254.

The pull request contains an extraction of ArgsManager related functions from util/system into their own common/ file.

The background of this commit is an ongoing effort to decouple the libbitcoinkernel library from the ArgsManager. The ArgsManager belongs into the common library, since the kernel library should not depend on it. See [doc/design/libraries.md](https://github.com/bitcoin/bitcoin/blob/master/doc/design/libraries.md) for more information on this rationale.
",TheCharlatan,8421793,bitcoin,/issues
1652986972,27415,-fallbackfee should apply to estimatesmartfee,2023-04-04 00:50:19,2023-04-05 21:49:12,,NONE,1,"### Please describe the feature you'd like to see added.

`-fallback` fee is used by `sendtoaddress` to provide a fallback fee when sending transactions. However, this does not apply to `estimatesmartfee`, which still returns the error.

### Is your feature related to a problem, if so please describe it.

The reason for this is because it's difficult to test client applications on regtest, that would use `estimatesmartfee` on mainnet, but because it requires a lot of transactions before `estimatesmartfee` to work, it's difficult. This related stack exchange question has had a bit of interest:
https://bitcoin.stackexchange.com/questions/89607/how-can-i-force-estimatesmartfee-to-return-estimates-on-regtest

### Describe the solution you'd like

See above.

### Describe any alternatives you've considered

- A separate flag would also work, like `fallbackestimatefee`

### Please leave any additional context

_No response_",kylezs,8342557,bitcoin,/issues
1652973161,27414,doc: Add example of how to mix private and public keys in descriptors,2023-04-04 00:31:38,2023-04-10 12:39:02,,NONE,4,"It took me quite a while to understand how to use both xpriv and public keys in a single descriptor. The trick was to use xprv key + derivation path. Also, it was not obvious that Bitcoin Core would figure it out and sign a multisig transaction if the xpriv is present in the descriptor. As a newbie to Bitcoin Core, I had to consult stackexchange to understand that.

Adding an example would make it easier to ""gotcha"" for the reader.",meglio,282177,bitcoin,/issues
1652733574,27412,"logging, net: add ASN from peers on logs",2023-04-03 20:32:58,2023-04-05 16:29:46,,CONTRIBUTOR,12,"When using `-asmap`, you can check the ASN assigned to the peers only with the RPC command `getpeerinfo` (check `mapped_as` field), however, it's not possible to check it in logs (e.g. see in logs the ASN of the peers when a new outbound peer has been connected). This PR includes the peers' ASN in debug output when using `-asmap`.
 
Obs: Open this primarily to chase some Concept ACK, I've been using this on my node to facilitate to track the peers' ASN especially when reading the logs. 

",brunoerg,19480819,bitcoin,/issues
1652681372,27411,p2p: Restrict self-advertisements with privacy networks to avoid fingerprinting,2023-04-03 19:56:42,2023-04-05 09:17:35,,CONTRIBUTOR,6,"The current logic for self-advertisements works such that we detect as many local addresses as we can, and then, using the scoring matrix from `CNetAddr::GetReachabilityFrom()`, self-advertise with the address that fits best to our peer.
It is in general not hard for our peers to distinguish our self-advertisements from other addrs we send them, because we self-advertise every ~24h and because the first addr we send over a connection is likely our self-advertisement. 

`GetReachabilityFrom()` currently only takes into account actual reachability, but not whether we'd _want_ to announce our identity for one network to peers from other networks, which is not straightforward in connection with privacy networks. 

While the general approach is to prefer self-advertising with the address for the network our peer is on, there are several special situations in which we don't have one, and as a result could allow self-advertise other local addresses, for example:

A) We run i2p and clearnet, use `-i2pacceptincoming=0` (so we have no local i2p address), and we have a local ipv4 address. In this case, we'd advertise the ipv4 address to our outbound i2p peers.

B) Our `-discover` logic cannot detect any local clearnet addresses in our network environment, but we are actually reachable over clearnet. If we ran bitcoind clearnet-only, we'd always advertise the address our peer sees us with instead, and could get inbound peers this way. Now, if we also have an onion service running (but aren't using tor as a proxy for clearnet connections), we could advertise our onion address to clearnet peers, so that they would be able to connect our clearnet and onion identities. 

This PR tries to avoid these situations by 
1.) never advertising our local Tor or I2P address to peers from other networks.
2.) never advertising local addresses from non-anonymity networks to peers from Tor or I2P

Note that this affects only our own self-advertisements, the rules to forward other people's addrs are not changed.

I'll leave this in draft for a bit for initial feedback, and because I'm not 100% sure about the expectations around fingerprinting:
While there is a conflict between better propagation of local addresses and not being fingerprinted, my thinking is that at least for i2p and tor, the latter should probably take precedence.
Also, I am not sure if cjdns should be handled similarly to Tor / I2P or not, given that it is non anonymous.",mzumsande,48763452,bitcoin,/issues
1652089479,27407,"net, refactor: Privatise CNode send queue",2023-04-03 13:36:50,2023-04-05 19:19:26,,MEMBER,1,"The send queue members on `CNode` should not be part of the public interface. This PR makes all of them private and creates a clear interface for the send queue.

The interface after this PR consists of:
* `CNode::PushMessage` for appending a message onto the send queue
* `CNode::SocketSendData` for pushing as many messages from the send queue as possible onto the wire
* `CNode::IsSendQueueEmpty` for checking if the send queue is empty
* (`CNode::TestOnlyClearSendQueue` a test-only utility for clearing the send queue)",dergoegge,8077169,bitcoin,/issues
1652003926,27405,util: Use steady clock instead of system clock to measure durations,2023-04-03 12:47:41,2023-04-04 10:35:14,,MEMBER,3,"`GetTimeMillis` has multiple issues:

* It doesn't denote the underlying clock type
* It isn't type-safe
* It is used incorrectly in places that should use a steady clock

Fix all issues here.",MarcoFalke,6399679,bitcoin,/issues
1651362026,27401,tracepoints: Disables `-Wgnu-zero-variadic-macro-arguments` to compile without warnings,2023-04-03 05:28:46,2023-04-04 18:24:10,,CONTRIBUTOR,3,"Fixes #26916 by disabling the warning `-Wgnu-zero-variadic-macro-arguments` when clang is used as the compiler.

Also see the comments 
* Proposed changes in the bug  https://github.com/bitcoin/bitcoin/issues/26916#issuecomment-1480997053 
* Proposed changes when moving to a variadic maro: https://github.com/bitcoin/bitcoin/pull/26593#discussion_r1155488768
",martinus,14386,bitcoin,/issues
