timestamp,trade_id,price,amount,taker_side_sell,currency_pair
2023-03-01 00:37:22.371000064,429097309.0,1608.94,0.18645767,1.0,eth-usd
2023-03-01 00:37:22.371000064,429097310.0,1608.91,0.03072766,1.0,eth-usd
2023-03-01 00:37:22.529999872,429097311.0,1608.91,0.0326,1.0,eth-usd
2023-03-01 00:37:24.172000000,429097312.0,1608.91,7.14e-06,1.0,eth-usd
2023-03-01 00:37:24.172000000,429097313.0,1608.91,0.06190286,1.0,eth-usd
2023-03-01 00:37:24.212999936,429097314.0,1608.91,2.4e-06,1.0,eth-usd
2023-03-01 00:37:24.212999936,429097315.0,1608.77,0.18646975,1.0,eth-usd
2023-03-01 00:37:24.212999936,429097316.0,1608.77,0.08973626,1.0,eth-usd
2023-03-01 00:37:28.012999936,429097317.0,1608.85,0.07379024,0.0,eth-usd
2023-03-01 00:37:28.012999936,429097318.0,1608.86,0.03098976,0.0,eth-usd
2023-03-01 00:37:28.012999936,429097319.0,1608.86,0.08394958,0.0,eth-usd
2023-03-01 00:37:28.180000000,429097320.0,1609.02,0.10825921,0.0,eth-usd
2023-03-01 00:37:28.180000000,429097321.0,1609.03,0.08340751,0.0,eth-usd
2023-03-01 00:37:28.180000000,429097322.0,1609.06,0.65,0.0,eth-usd
2023-03-01 00:37:28.785999872,429097323.0,1609.15,0.06212954,0.0,eth-usd
2023-03-01 00:37:29.609999872,429097324.0,1609.15,0.10533548,0.0,eth-usd
2023-03-01 00:37:29.609999872,429097325.0,1609.16,0.10752828,0.0,eth-usd
2023-03-01 00:37:29.609999872,429097326.0,1609.18,1.24287067,0.0,eth-usd
2023-03-01 00:37:30.503000064,429097327.0,1609.27,0.00174636,1.0,eth-usd
2023-03-01 00:37:31.622000128,429097328.0,1609.27,0.03122844,1.0,eth-usd
2023-03-01 00:37:33.655000064,429097329.0,1609.28,0.10744706,0.0,eth-usd
2023-03-01 00:37:33.655000064,429097330.0,1609.28,0.80182376,0.0,eth-usd
2023-03-01 00:37:35.024000000,429097331.0,1609.26,0.0172351,0.0,eth-usd
2023-03-01 00:37:35.654000128,429097332.0,1609.26,0.0628383,0.0,eth-usd
2023-03-01 00:37:35.955000064,429097333.0,1609.26,0.02199487,0.0,eth-usd
2023-03-01 00:37:35.955000064,429097334.0,1609.26,0.09413793,0.0,eth-usd
2023-03-01 00:37:35.955000064,429097335.0,1609.27,0.09178108,0.0,eth-usd
2023-03-01 00:37:35.955000064,429097336.0,1609.27,0.18642229,0.0,eth-usd
2023-03-01 00:37:35.955000064,429097337.0,1609.28,1.2427918,0.0,eth-usd
2023-03-01 00:37:37.420999936,429097338.0,1609.38,0.08848,0.0,eth-usd
2023-03-01 00:37:37.422000128,429097339.0,1609.38,5.96e-06,0.0,eth-usd
2023-03-01 00:37:37.422000128,429097340.0,1609.39,0.10793519,0.0,eth-usd
2023-03-01 00:37:37.422000128,429097341.0,1609.43,1.24267618,0.0,eth-usd
2023-03-01 00:37:37.423000064,429097342.0,1609.48,0.27113349,0.0,eth-usd
2023-03-01 00:37:37.423000064,429097343.0,1609.51,1.2624981,0.0,eth-usd
2023-03-01 00:37:37.423000064,429097344.0,1609.52,2.26239383,0.0,eth-usd
2023-03-01 00:37:37.715000064,429097345.0,1609.56,0.0038389,1.0,eth-usd
2023-03-01 00:37:38.696999936,429097346.0,1609.73,0.07257295,0.0,eth-usd
2023-03-01 00:37:38.696999936,429097347.0,1609.74,0.09033444,0.0,eth-usd
2023-03-01 00:37:38.696999936,429097348.0,1609.8,0.18636374,0.0,eth-usd
2023-03-01 00:37:38.696999936,429097349.0,1609.81,1.05602416,0.0,eth-usd
2023-03-01 00:37:39.400000000,429097350.0,1609.84,0.00062447,0.0,eth-usd
2023-03-01 00:37:39.472000000,429097351.0,1609.84,0.00032059,0.0,eth-usd
2023-03-01 00:37:39.577999872,429097352.0,1609.84,0.06575393,0.0,eth-usd
2023-03-01 00:37:39.577999872,429097353.0,1609.84,0.07691287,0.0,eth-usd
2023-03-01 00:37:39.577999872,429097354.0,1609.85,0.10383639,0.0,eth-usd
2023-03-01 00:37:39.577999872,429097355.0,1609.92,0.62134575,0.0,eth-usd
2023-03-01 00:37:39.577999872,429097356.0,1609.92,0.12221345,0.0,eth-usd
2023-03-01 00:37:39.577999872,429097357.0,1609.95,1.24227516,0.0,eth-usd
2023-03-01 00:37:40.943000064,429097358.0,1609.84,1.24235,1.0,eth-usd
2023-03-01 00:37:40.980000000,429097359.0,1609.84,4.33e-06,1.0,eth-usd
2023-03-01 00:37:40.980000000,429097360.0,1609.76,1.24240567,1.0,eth-usd
2023-03-01 00:37:42.072999936,429097361.0,1609.76,1.088e-05,1.0,eth-usd
2023-03-01 00:37:42.606000128,429097362.0,1609.57,0.00464,1.0,eth-usd
2023-03-01 00:37:42.606000128,429097363.0,1609.57,9.9e-07,1.0,eth-usd
2023-03-01 00:37:42.780999936,429097364.0,1609.49,1.24262,1.0,eth-usd
2023-03-01 00:37:42.784999936,429097365.0,1609.49,6.41e-06,1.0,eth-usd
2023-03-01 00:37:44.300999936,429097366.0,1609.42,0.00554286,0.0,eth-usd
2023-03-01 00:37:45.473999872,429097367.0,1609.41,0.0591559,0.0,eth-usd
2023-03-01 00:37:46.092000000,429097368.0,1609.39,0.00124903,1.0,eth-usd
2023-03-01 00:37:46.356000000,429097369.0,1609.41,0.11661501,0.0,eth-usd
2023-03-01 00:37:46.356000000,429097370.0,1609.42,0.09829353,0.0,eth-usd
2023-03-01 00:37:46.356000000,429097371.0,1609.46,1.24265281,0.0,eth-usd
2023-03-01 00:37:46.380000000,429097372.0,1609.54,0.27113349,0.0,eth-usd
2023-03-01 00:37:46.495000064,429097373.0,1609.52,0.00469324,0.0,eth-usd
2023-03-01 00:37:46.921999872,429097374.0,1609.64,0.10190754,0.0,eth-usd
2023-03-01 00:37:46.921999872,429097375.0,1609.64,0.18638185,0.0,eth-usd
2023-03-01 00:37:46.921999872,429097376.0,1609.65,0.08422642,0.0,eth-usd
2023-03-01 00:37:46.921999872,429097377.0,1609.66,0.138,0.0,eth-usd
2023-03-01 00:37:46.921999872,429097378.0,1609.66,0.18638258,0.0,eth-usd
2023-03-01 00:37:46.921999872,429097379.0,1609.67,0.27113349,0.0,eth-usd
2023-03-01 00:37:46.921999872,429097380.0,1609.68,1.17363992,0.0,eth-usd
2023-03-01 00:37:46.921999872,429097381.0,1609.69,0.28217699,0.0,eth-usd
2023-03-01 00:37:48.497999872,429097382.0,1609.61,0.153,1.0,eth-usd
2023-03-01 00:37:48.497999872,429097383.0,1609.59,0.01477,1.0,eth-usd
2023-03-01 00:37:48.832000000,429097384.0,1609.6,0.05160244,1.0,eth-usd
2023-03-01 00:37:49.660000000,429097385.0,1609.64,0.02598883,0.0,eth-usd
2023-03-01 00:37:50.225999872,429097386.0,1609.48,0.18638451,1.0,eth-usd
2023-03-01 00:37:50.225999872,429097387.0,1609.48,0.31063839,1.0,eth-usd
2023-03-01 00:37:50.225999872,429097388.0,1609.47,0.1029771,1.0,eth-usd
2023-03-01 00:37:51.134000128,429097389.0,1609.61,0.00115209,0.0,eth-usd
2023-03-01 00:37:51.208000000,429097390.0,1609.61,0.06051114,0.0,eth-usd
2023-03-01 00:37:51.851000064,429097391.0,1609.4,0.702,1.0,eth-usd
2023-03-01 00:37:51.932000000,429097392.0,1609.36,0.403,1.0,eth-usd
2023-03-01 00:37:52.182000128,429097393.0,1609.38,0.07788998,0.0,eth-usd
2023-03-01 00:37:52.182000128,429097394.0,1609.39,0.40692536,0.0,eth-usd
2023-03-01 00:37:52.812000000,429097395.0,1609.36,0.01861117,0.0,eth-usd
2023-03-01 00:37:55.028000000,429097396.0,1609.35,0.0621365,1.0,eth-usd
2023-03-01 00:37:55.228000000,429097397.0,1609.36,0.05385012,0.0,eth-usd
2023-03-01 00:37:55.228000000,429097398.0,1609.36,0.03025533,0.0,eth-usd
2023-03-01 00:37:55.228000000,429097399.0,1609.37,0.08929811,0.0,eth-usd
2023-03-01 00:37:55.396000000,429097400.0,1609.61,0.00584987,0.0,eth-usd
2023-03-01 00:37:55.571000064,429097401.0,1609.6,0.03814411,0.0,eth-usd
2023-03-01 00:37:59.244999936,429097402.0,1609.58,0.08871565,0.0,eth-usd
2023-03-01 00:38:02.600999936,429097403.0,1609.58,0.00062447,0.0,eth-usd
2023-03-01 00:38:03.705999872,429097404.0,1609.58,0.0148279,0.0,eth-usd
2023-03-01 00:38:03.705999872,429097405.0,1609.58,0.04484571,0.0,eth-usd
2023-03-01 00:38:03.995000064,429097406.0,1609.48,0.07241404,1.0,eth-usd
2023-03-01 00:38:06.188000000,429097407.0,1609.54,0.02085238,0.0,eth-usd
2023-03-01 00:38:06.619000064,429097408.0,1609.54,0.06052462,0.0,eth-usd
2023-03-01 00:38:06.624000000,429097409.0,1609.47,0.18639326,1.0,eth-usd
2023-03-01 00:38:06.624000000,429097410.0,1609.46,0.62938492,1.0,eth-usd
2023-03-01 00:38:07.244000000,429097411.0,1609.53,0.05217623,0.0,eth-usd
2023-03-01 00:38:07.663000064,429097412.0,1609.53,9.838e-05,0.0,eth-usd
2023-03-01 00:38:07.736000000,429097413.0,1609.48,0.18638997,1.0,eth-usd
2023-03-01 00:38:07.736000000,429097414.0,1609.47,0.18639111,1.0,eth-usd
2023-03-01 00:38:07.736000000,429097415.0,1609.47,0.31065131,1.0,eth-usd
2023-03-01 00:38:07.736000000,429097416.0,1609.47,0.31656761,1.0,eth-usd
2023-03-01 00:38:08.688999936,429097417.0,1609.48,0.01436605,1.0,eth-usd
2023-03-01 00:38:10.204000000,429097418.0,1609.52,0.10283051,0.0,eth-usd
2023-03-01 00:38:10.204000000,429097419.0,1609.52,0.04650992,0.0,eth-usd
2023-03-01 00:38:11.028000000,429097420.0,1609.48,0.01260905,1.0,eth-usd
2023-03-01 00:38:11.176000000,429097421.0,1609.51,0.00615056,0.0,eth-usd
2023-03-01 00:38:11.964999936,429097422.0,1609.51,0.00247888,0.0,eth-usd
2023-03-01 00:38:12.939000064,429097423.0,1609.51,0.00584929,0.0,eth-usd
2023-03-01 00:38:13.228000000,429097424.0,1609.51,0.0019658,0.0,eth-usd
2023-03-01 00:38:14.535000064,429097425.0,1609.51,0.01292288,0.0,eth-usd
2023-03-01 00:38:15.604000000,429097426.0,1609.49,0.01184197,1.0,eth-usd
2023-03-01 00:38:15.612999936,429097427.0,1609.51,0.02953011,0.0,eth-usd
2023-03-01 00:38:16.956000000,429097428.0,1609.5,0.03575632,1.0,eth-usd
2023-03-01 00:38:17.120000000,429097429.0,1609.51,0.04811663,0.0,eth-usd
2023-03-01 00:38:17.120000000,429097430.0,1609.51,0.03874919,0.0,eth-usd
2023-03-01 00:38:17.560000000,429097431.0,1609.51,0.02131471,0.0,eth-usd
2023-03-01 00:38:17.560000000,429097432.0,1609.51,0.07624446,0.0,eth-usd
2023-03-01 00:38:17.560000000,429097433.0,1609.52,0.07891278,0.0,eth-usd
2023-03-01 00:38:17.560000000,429097434.0,1609.67,0.18638564,0.0,eth-usd
2023-03-01 00:38:17.560000000,429097435.0,1609.67,0.18638564,0.0,eth-usd
2023-03-01 00:38:17.560000000,429097436.0,1609.68,0.31064825,0.0,eth-usd
2023-03-01 00:38:17.560000000,429097437.0,1609.69,0.60149329,0.0,eth-usd
2023-03-01 00:38:21.428000000,429097438.0,1609.66,0.02967852,0.0,eth-usd
2023-03-01 00:38:21.825999872,429097439.0,1609.66,0.07431186,0.0,eth-usd
2023-03-01 00:38:24.708000000,429097440.0,1609.65,0.138,1.0,eth-usd
2023-03-01 00:38:24.708000000,429097441.0,1609.65,0.24131666,1.0,eth-usd
2023-03-01 00:38:24.947000064,429097442.0,1609.66,0.01402475,0.0,eth-usd
2023-03-01 00:38:24.947000064,429097443.0,1609.66,0.06181964,0.0,eth-usd
2023-03-01 00:38:24.947000064,429097444.0,1609.67,0.10723641,0.0,eth-usd
2023-03-01 00:38:24.947000064,429097445.0,1609.77,0.18637011,0.0,eth-usd
2023-03-01 00:38:24.947000064,429097446.0,1609.78,0.18637028,0.0,eth-usd
2023-03-01 00:38:24.947000064,429097447.0,1609.79,0.55129523,0.0,eth-usd
2023-03-01 00:38:25.132000000,429097448.0,1609.79,0.00556999,0.0,eth-usd
2023-03-01 00:38:25.512000000,429097449.0,1609.79,0.01236347,0.0,eth-usd
2023-03-01 00:38:25.660000000,429097450.0,1609.79,0.09416485,0.0,eth-usd
2023-03-01 00:38:25.664000000,429097451.0,1609.8,0.1113276,0.0,eth-usd
2023-03-01 00:38:26.599000064,429097452.0,1609.91,0.02967981,0.0,eth-usd
2023-03-01 00:38:27.880999936,429097453.0,1609.91,0.00849429,0.0,eth-usd
2023-03-01 00:38:28.118000128,429097454.0,1609.91,0.01453254,0.0,eth-usd
2023-03-01 00:38:28.176999936,429097455.0,1609.91,0.00032723,0.0,eth-usd
2023-03-01 00:38:28.991000064,429097456.0,1609.91,0.02351861,0.0,eth-usd
2023-03-01 00:38:28.991000064,429097457.0,1609.91,0.0327482,0.0,eth-usd
2023-03-01 00:38:28.991000064,429097458.0,1609.91,0.00987343,0.0,eth-usd
2023-03-01 00:38:28.991000064,429097459.0,1609.92,0.05921269,0.0,eth-usd
2023-03-01 00:38:29.628999936,429097460.0,1609.92,0.00556947,0.0,eth-usd
2023-03-01 00:38:32.244000000,429097461.0,1609.92,0.03993659,0.0,eth-usd
2023-03-01 00:38:32.244000000,429097462.0,1609.92,0.04610074,0.0,eth-usd
2023-03-01 00:38:32.244000000,429097463.0,1609.93,0.0936304,0.0,eth-usd
2023-03-01 00:38:33.080000000,429097464.0,1610.1,0.01386514,0.0,eth-usd
2023-03-01 00:38:36.636000000,429097465.0,1610.0,0.02967981,0.0,eth-usd
2023-03-01 00:38:37.440000000,429097466.0,1610.0,0.03198806,0.0,eth-usd
2023-03-01 00:38:37.575000064,429097467.0,1610.0,0.01421712,0.0,eth-usd
2023-03-01 00:38:37.575000064,429097468.0,1610.0,0.0228297,0.0,eth-usd
2023-03-01 00:38:38.636000000,429097469.0,1610.0,0.02599648,0.0,eth-usd
2023-03-01 00:38:38.636000000,429097470.0,1610.0,0.05883905,0.0,eth-usd
2023-03-01 00:38:38.636000000,429097471.0,1610.01,0.00387728,0.0,eth-usd
2023-03-01 00:38:40.480999936,429097472.0,1610.01,0.00588432,0.0,eth-usd
2023-03-01 00:38:41.104000000,429097473.0,1610.0,0.138,1.0,eth-usd
2023-03-01 00:38:41.104000000,429097474.0,1610.0,0.0014472,1.0,eth-usd
2023-03-01 00:38:41.104000000,429097475.0,1610.0,1.13739594,1.0,eth-usd
2023-03-01 00:38:41.104000000,429097476.0,1610.0,4.61578686,1.0,eth-usd
2023-03-01 00:38:41.121999872,429097477.0,1610.0,0.138,1.0,eth-usd
2023-03-01 00:38:41.220000000,429097478.0,1609.89,1.24231707,1.0,eth-usd
2023-03-01 00:38:41.220000000,429097479.0,1609.89,0.05259412,1.0,eth-usd
2023-03-01 00:38:43.020000000,429097480.0,1609.88,0.01177713,1.0,eth-usd
2023-03-01 00:38:43.195000064,429097481.0,1609.88,0.00588432,1.0,eth-usd
2023-03-01 00:38:47.211000064,429097482.0,1609.85,0.04730184,0.0,eth-usd
2023-03-01 00:38:47.496999936,429097483.0,1609.85,0.01368371,0.0,eth-usd
2023-03-01 00:38:47.848000000,429097484.0,1609.85,0.08531702,0.0,eth-usd
2023-03-01 00:38:47.848000000,429097485.0,1609.85,0.00341905,0.0,eth-usd
2023-03-01 00:38:50.015000064,429097486.0,1609.81,0.138,1.0,eth-usd
2023-03-01 00:38:50.015000064,429097487.0,1609.8,0.18635593,1.0,eth-usd
2023-03-01 00:38:50.015000064,429097488.0,1609.79,0.18635403,1.0,eth-usd
2023-03-01 00:38:50.015000064,429097489.0,1609.78,0.73466549,1.0,eth-usd
2023-03-01 00:38:50.359000064,429097490.0,1609.84,0.0009332,0.0,eth-usd
2023-03-01 00:38:51.556000000,429097491.0,1609.84,0.00023573,0.0,eth-usd
2023-03-01 00:38:52.905999872,429097492.0,1609.84,0.09806,0.0,eth-usd
2023-03-01 00:38:52.918000128,429097493.0,1609.84,4.52e-06,0.0,eth-usd
2023-03-01 00:38:52.918000128,429097494.0,1609.85,0.09221548,0.0,eth-usd
2023-03-01 00:38:53.772999936,429097495.0,1609.85,1.397e-05,0.0,eth-usd
2023-03-01 00:38:53.772999936,429097496.0,1609.85,0.10847603,0.0,eth-usd
2023-03-01 00:38:53.774000128,429097497.0,1609.85,6.08e-06,0.0,eth-usd
2023-03-01 00:38:53.774000128,429097498.0,1609.86,0.10428392,0.0,eth-usd
2023-03-01 00:38:53.777999872,429097499.0,1609.86,9.3e-06,0.0,eth-usd
2023-03-01 00:38:53.777999872,429097500.0,1609.91,0.10447,0.0,eth-usd
2023-03-01 00:38:54.990000128,429097501.0,1610.13,0.07113731,0.0,eth-usd
2023-03-01 00:38:54.990000128,429097502.0,1610.13,0.06721533,0.0,eth-usd
2023-03-01 00:38:58.460999936,429097503.0,1610.1,0.03125367,0.0,eth-usd
2023-03-01 00:38:59.324999936,429097504.0,1610.03,0.087,1.0,eth-usd
2023-03-01 00:38:59.324999936,429097505.0,1610.03,0.119,1.0,eth-usd
2023-03-01 00:38:59.324999936,429097506.0,1610.02,0.18632912,1.0,eth-usd
2023-03-01 00:38:59.324999936,429097507.0,1609.99,1.24222088,1.0,eth-usd
2023-03-01 00:38:59.324999936,429097508.0,1609.99,1.648e-05,1.0,eth-usd
2023-03-01 00:38:59.328999936,429097509.0,1609.97,0.76272,1.0,eth-usd
2023-03-01 00:38:59.345999872,429097510.0,1609.85,0.06174488,1.0,eth-usd
2023-03-01 00:38:59.345999872,429097511.0,1609.83,0.0206337,1.0,eth-usd
2023-03-01 00:38:59.345999872,429097512.0,1609.76,1.55302189,1.0,eth-usd
2023-03-01 00:38:59.432999936,429097513.0,1609.86,0.01542995,0.0,eth-usd
2023-03-01 00:38:59.488999936,429097514.0,1609.85,6.2e-06,0.0,eth-usd
2023-03-01 00:39:01.305999872,429097515.0,1609.75,0.01138306,0.0,eth-usd
2023-03-01 00:39:01.742000128,429097516.0,1609.74,0.00034815,0.0,eth-usd
2023-03-01 00:39:02.184000000,429097517.0,1609.74,0.01156704,0.0,eth-usd
2023-03-01 00:39:04.472000000,429097518.0,1609.74,0.02952461,0.0,eth-usd
2023-03-01 00:39:04.721999872,429097519.0,1609.73,0.01554919,1.0,eth-usd
2023-03-01 00:39:04.721999872,429097520.0,1609.69,0.03492991,1.0,eth-usd
2023-03-01 00:39:04.753999872,429097521.0,1609.73,6.21e-06,0.0,eth-usd
2023-03-01 00:39:05.774000128,429097522.0,1609.71,0.03027787,0.0,eth-usd
2023-03-01 00:39:06.352999936,429097523.0,1609.69,0.0188917,0.0,eth-usd
2023-03-01 00:39:07.351000064,429097524.0,1609.64,0.01555006,1.0,eth-usd
2023-03-01 00:39:07.352000000,429097525.0,1609.67,0.01730967,0.0,eth-usd
2023-03-01 00:39:07.376999936,429097526.0,1609.68,0.08914931,0.0,eth-usd
2023-03-01 00:39:07.616999936,429097527.0,1609.62,0.00024224,0.0,eth-usd
2023-03-01 00:39:08.871000064,429097528.0,1609.51,0.02111329,1.0,eth-usd
2023-03-01 00:39:10.806000128,429097529.0,1609.53,0.00154324,1.0,eth-usd
2023-03-01 00:39:11.352000000,429097530.0,1609.53,0.05995897,0.0,eth-usd
2023-03-01 00:39:11.476000000,429097531.0,1609.52,0.13641587,1.0,eth-usd
2023-03-01 00:39:11.806000128,429097532.0,1609.51,0.00605406,1.0,eth-usd
2023-03-01 00:39:13.081999872,429097533.0,1609.51,0.53968,1.0,eth-usd
2023-03-01 00:39:13.582000128,429097534.0,1609.51,4.3e-06,1.0,eth-usd
2023-03-01 00:39:13.582000128,429097535.0,1609.49,0.14779866,1.0,eth-usd
2023-03-01 00:39:13.582000128,429097536.0,1609.47,1.24264395,1.0,eth-usd
2023-03-01 00:39:13.582000128,429097537.0,1609.46,0.00334894,1.0,eth-usd
2023-03-01 00:39:17.280999936,429097538.0,1609.26,0.18641829,1.0,eth-usd
2023-03-01 00:39:17.280999936,429097539.0,1609.25,0.07983221,1.0,eth-usd
2023-03-01 00:39:17.280999936,429097540.0,1609.25,0.18641751,1.0,eth-usd
2023-03-01 00:39:17.280999936,429097541.0,1609.24,0.23664844,1.0,eth-usd
2023-03-01 00:39:20.452000000,429097542.0,1609.29,0.06547936,0.0,eth-usd
2023-03-01 00:39:20.452000000,429097543.0,1609.3,0.08239448,0.0,eth-usd
2023-03-01 00:39:20.836000000,429097544.0,1609.3,0.01810872,0.0,eth-usd
2023-03-01 00:39:20.836000000,429097545.0,1609.3,0.00219503,0.0,eth-usd
2023-03-01 00:39:22.414000128,429097546.0,1609.27,0.00070935,1.0,eth-usd
2023-03-01 00:39:22.721999872,429097547.0,1609.27,0.03920315,1.0,eth-usd
2023-03-01 00:39:23.209999872,429097548.0,1609.11,0.02510439,1.0,eth-usd
2023-03-01 00:39:23.982000128,429097549.0,1609.11,0.05,0.0,eth-usd
2023-03-01 00:39:26.016999936,429097550.0,1609.07,0.01536107,0.0,eth-usd
2023-03-01 00:39:27.056999936,429097551.0,1609.07,0.01723082,0.0,eth-usd
2023-03-01 00:39:28.176999936,429097552.0,1609.06,0.00557075,0.0,eth-usd
2023-03-01 00:39:29.019000064,429097553.0,1609.06,0.0861142,0.0,eth-usd
2023-03-01 00:39:29.019000064,429097554.0,1609.06,0.187,0.0,eth-usd
2023-03-01 00:39:29.019000064,429097555.0,1609.07,0.06522048,0.0,eth-usd
2023-03-01 00:39:31.199000064,429097556.0,1609.03,0.00992,1.0,eth-usd
2023-03-01 00:39:31.212000000,429097557.0,1609.03,5.23e-06,1.0,eth-usd
2023-03-01 00:39:31.212000000,429097558.0,1609.0,0.3093128,1.0,eth-usd
2023-03-01 00:39:32.227000064,429097559.0,1608.85,0.18646354,1.0,eth-usd
2023-03-01 00:39:32.227000064,429097560.0,1608.85,0.1864638,1.0,eth-usd
2023-03-01 00:39:32.227000064,429097561.0,1608.84,1.2431316,1.0,eth-usd
2023-03-01 00:39:32.227000064,429097562.0,1608.83,0.03166897,1.0,eth-usd
2023-03-01 00:39:32.227000064,429097563.0,1608.82,0.60665362,1.0,eth-usd
2023-03-01 00:39:33.092000000,429097564.0,1608.82,0.08933969,0.0,eth-usd
2023-03-01 00:39:33.092000000,429097565.0,1608.83,0.07871274,0.0,eth-usd
2023-03-01 00:39:33.092000000,429097566.0,1608.96,0.01369978,0.0,eth-usd
2023-03-01 00:39:33.179000064,429097567.0,1608.94,0.00185486,0.0,eth-usd
2023-03-01 00:39:33.273999872,429097568.0,1608.92,0.07175759,0.0,eth-usd
2023-03-01 00:39:33.360000000,429097569.0,1608.92,0.00185185,0.0,eth-usd
2023-03-01 00:39:34.438000128,429097570.0,1608.83,0.00557154,0.0,eth-usd
2023-03-01 00:39:34.496000000,429097571.0,1608.84,0.0145367,0.0,eth-usd
2023-03-01 00:39:34.539000064,429097572.0,1608.84,0.24362905,0.0,eth-usd
2023-03-01 00:39:35.780000000,429097573.0,1608.82,0.00084169,0.0,eth-usd
2023-03-01 00:39:36.575000064,429097574.0,1608.83,0.09864744,0.0,eth-usd
2023-03-01 00:39:36.575000064,429097575.0,1608.83,0.09595256,0.0,eth-usd
2023-03-01 00:39:36.624000000,429097576.0,1608.83,0.06404,0.0,eth-usd
2023-03-01 00:39:36.624000000,429097577.0,1608.83,7.44e-06,0.0,eth-usd
2023-03-01 00:39:36.624000000,429097578.0,1608.84,0.09541256,0.0,eth-usd
2023-03-01 00:39:36.648000000,429097579.0,1608.84,1.015e-05,0.0,eth-usd
2023-03-01 00:39:36.648000000,429097580.0,1608.92,0.03826,0.0,eth-usd
2023-03-01 00:39:36.648000000,429097581.0,1608.94,0.91618446,0.0,eth-usd
2023-03-01 00:39:36.648000000,429097582.0,1608.95,1.24305103,0.0,eth-usd
2023-03-01 00:39:37.716999936,429097583.0,1609.04,0.01384955,0.0,eth-usd
2023-03-01 00:39:38.151000064,429097587.0,1609.11,0.0196305,0.0,eth-usd
2023-03-01 00:39:38.151000064,429097584.0,1609.04,0.05856031,0.0,eth-usd
2023-03-01 00:39:38.151000064,429097585.0,1609.04,0.03517674,0.0,eth-usd
2023-03-01 00:39:38.151000064,429097586.0,1609.05,0.08069155,0.0,eth-usd
2023-03-01 00:39:38.168000000,429097588.0,1609.14,1.24290219,0.0,eth-usd
2023-03-01 00:39:39.536000000,429097589.0,1609.08,0.09518722,1.0,eth-usd
2023-03-01 00:39:40.835000064,429097590.0,1609.11,0.05998841,0.0,eth-usd
2023-03-01 00:39:41.616000000,429097591.0,1609.04,0.01569503,1.0,eth-usd
2023-03-01 00:39:43.539000064,429097592.0,1608.99,0.00038723,0.0,eth-usd
2023-03-01 00:39:43.643000064,429097593.0,1608.88,0.02027296,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097594.0,1608.87,1.24310355,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097595.0,1608.8,1.03871493,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097596.0,1608.79,0.18645869,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097597.0,1608.79,0.31076449,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097598.0,1608.78,0.01583808,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097599.0,1608.78,1.03871493,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097600.0,1608.77,1.55397752,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097601.0,1608.76,6.73191866,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097602.0,1608.76,2.13867837,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097603.0,1608.75,13.03959865,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097604.0,1608.73,0.12368546,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097605.0,1608.72,2.3990281,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097606.0,1608.71,8.77611312,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097607.0,1608.71,1.5540363,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097608.0,1608.71,1.86406038,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097609.0,1608.7,2.38006037,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097610.0,1608.68,4.66015074,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097611.0,1608.66,1.65634846,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097612.0,1608.65,3.10819631,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097613.0,1608.65,0.5,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097614.0,1608.63,1.00000008,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097615.0,1608.62,2.5,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097616.0,1608.61,1.82886987,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097617.0,1608.6,2.42051362,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097618.0,1608.59,1.0,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097619.0,1608.58,0.31058445,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097620.0,1608.54,1.18877002,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097621.0,1608.53,2.98187587,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097622.0,1608.52,7.45468946,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097623.0,1608.47,2.2,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097624.0,1608.44,0.62153307,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097625.0,1608.44,1.00000001,1.0,eth-usd
2023-03-01 00:39:43.785999872,429097626.0,1608.43,2.5,1.0,eth-usd
