tradeindex,trades,buyamount,sellamount,tradeamount,timeinterval_minute,block_timestamp_time,block_height,exchange_fullname,basecurrency_symbol,quotecurrency_symbol,transaction_hash,transaction_gas,transaction_to_address,transaction_txfrom_address
3,1,1076.92075667055,1080.7271448824931,1076.92075667055,2023-05-08 06:00:00,2023-05-08 06:00:47,17213860,Uniswap,USDC,ETH,0xc2171432ea22728817a46340f95d7f5bbfac871c66cdc8f403e6b9aa83ce0bbd,228704,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x674d690c1e7d7dbb4e465e81f13589739b25ebc9
11,1,300.4033462185011,301.34900625733366,300.4033462185011,2023-05-08 05:30:00,2023-05-08 05:30:35,17213709,Uniswap,USDC,ETH,0x55288510494570426eef4294c7662e487d66c89540a9e6b33ff1a53a7f039cb4,396748,0xe66b31678d6c16e9ebf358268a790b763c133750,0x87b259fa7da963f05e5cf86a4e01b22669546299
11,1,300.4033462185011,301.34900625733366,300.4033462185011,2023-05-08 05:30:00,2023-05-08 05:30:35,17213709,Uniswap,ETH,USDC,0x55288510494570426eef4294c7662e487d66c89540a9e6b33ff1a53a7f039cb4,396748,0xe66b31678d6c16e9ebf358268a790b763c133750,0x87b259fa7da963f05e5cf86a4e01b22669546299
10,1,301.34900625733366,310.09647211547525,301.34900625733366,2023-05-08 05:30:00,2023-05-08 05:30:35,17213709,Uniswap,HEX,ETH,0x55288510494570426eef4294c7662e487d66c89540a9e6b33ff1a53a7f039cb4,396748,0xe66b31678d6c16e9ebf358268a790b763c133750,0x87b259fa7da963f05e5cf86a4e01b22669546299
10,1,301.34900625733366,310.09647211547525,301.34900625733366,2023-05-08 05:30:00,2023-05-08 05:30:35,17213709,Uniswap,ETH,HEX,0x55288510494570426eef4294c7662e487d66c89540a9e6b33ff1a53a7f039cb4,396748,0xe66b31678d6c16e9ebf358268a790b763c133750,0x87b259fa7da963f05e5cf86a4e01b22669546299
2,1,666.1075362607002,660.7909306407928,660.7909306407928,2023-05-08 05:11:00,2023-05-08 05:11:11,17213612,Uniswap,ETH,USDC,0xef038339b2dc9f054836307b85204d723d09b05170100d27ce6e654f929d7658,242201,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xa30622a0061513b1b6971307b66e8ba4c4f52f3c
2,1,666.1075362607002,660.7909306407928,660.7909306407928,2023-05-08 05:11:00,2023-05-08 05:11:11,17213612,Uniswap,USDC,ETH,0xef038339b2dc9f054836307b85204d723d09b05170100d27ce6e654f929d7658,242201,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xa30622a0061513b1b6971307b66e8ba4c4f52f3c
3,1,310.79067942844677,329.133598823006,310.79067942844677,2023-05-08 04:56:00,2023-05-08 04:56:35,17213539,Uniswap,ZRX,ETH,0x66a4dd68757d94dd576f93ac564b327d21539d5d462b40a8bd3e365f12b38201,321198,0x0eae044f00b0af300500f090ea00027097d03000,0xb543f8d66765c7074d1d77147d7e07880c96908f
3,1,310.79067942844677,329.133598823006,310.79067942844677,2023-05-08 04:56:00,2023-05-08 04:56:35,17213539,Uniswap,ETH,ZRX,0x66a4dd68757d94dd576f93ac564b327d21539d5d462b40a8bd3e365f12b38201,321198,0x0eae044f00b0af300500f090ea00027097d03000,0xb543f8d66765c7074d1d77147d7e07880c96908f
3,1,307.7380545437336,301.22068338596677,301.22068338596677,2023-05-08 03:35:00,2023-05-08 03:35:11,17213134,Uniswap,ETH,HEX,0x3599e8fe40e37e774401d324e2aa1f0c0bbb935bed3ef3b4e8be46a633da71b7,62053,0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883,0xc6c11fe56d326a45af24a3cf0a8e5a63a22d5dbd
3,1,307.7380545437336,301.22068338596677,301.22068338596677,2023-05-08 03:35:00,2023-05-08 03:35:11,17213134,Uniswap,HEX,ETH,0x3599e8fe40e37e774401d324e2aa1f0c0bbb935bed3ef3b4e8be46a633da71b7,62053,0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883,0xc6c11fe56d326a45af24a3cf0a8e5a63a22d5dbd
3,1,865.6542591749248,897.5920145633337,865.6542591749248,2023-05-08 02:57:00,2023-05-08 02:57:11,17212946,Uniswap,ETH,NMR,0x20f2478ca8e30b3623e8c9b8bf791a86f44d661bc5761447f487a4f6e5c3899e,154524,0xe4000004000bd8006e00720000d27d1fa000d43e,0xa06c3c08a19e51b33309eddfb356c33ead8517a3
3,1,865.6542591749248,897.5920145633337,865.6542591749248,2023-05-08 02:57:00,2023-05-08 02:57:11,17212946,Uniswap,NMR,ETH,0x20f2478ca8e30b3623e8c9b8bf791a86f44d661bc5761447f487a4f6e5c3899e,154524,0xe4000004000bd8006e00720000d27d1fa000d43e,0xa06c3c08a19e51b33309eddfb356c33ead8517a3
3,1,966.9090869140624,986.6231488756207,966.9090869140624,2023-05-08 02:53:00,2023-05-08 02:53:11,17212926,Uniswap,FUN,ETH,0xa4d21116a2a29a69384288da479e5c8ff70fa0254e0a14317419b192f7500b8d,233429,0xe4000004000bd8006e00720000d27d1fa000d43e,0xa06c3c08a19e51b33309eddfb356c33ead8517a3
3,1,966.9090869140624,986.6231488756207,966.9090869140624,2023-05-08 02:53:00,2023-05-08 02:53:11,17212926,Uniswap,ETH,FUN,0xa4d21116a2a29a69384288da479e5c8ff70fa0254e0a14317419b192f7500b8d,233429,0xe4000004000bd8006e00720000d27d1fa000d43e,0xa06c3c08a19e51b33309eddfb356c33ead8517a3
14,1,1982.7703247003333,1961.1419066875974,1961.1419066875974,2023-05-08 01:46:00,2023-05-08 01:46:59,17212607,Uniswap,USDC,ETH,0x3cb882ea5e6a483e9dacc20512d064da12ddf5a72cfa1e3831067a5011728f8a,1612647,0x252025df8680c275d0ba80d084e5967d8bd26caf,0xaaa2d728b6c9b3007b580d0f4c159c76da783b50
14,1,1982.7703247003333,1961.1419066875974,1961.1419066875974,2023-05-08 01:46:00,2023-05-08 01:46:59,17212607,Uniswap,ETH,USDC,0x3cb882ea5e6a483e9dacc20512d064da12ddf5a72cfa1e3831067a5011728f8a,1612647,0x252025df8680c275d0ba80d084e5967d8bd26caf,0xaaa2d728b6c9b3007b580d0f4c159c76da783b50
8,1,191.130888692456,190.9673278680587,190.9673278680587,2023-05-08 00:26:00,2023-05-08 00:26:35,17212211,Uniswap,USDC,ETH,0x19535811991530dac2e9c71c20716c3d84c7ef2751c391ae69667078ceb7daa5,347106,0xf015ff012cdad388a857d9163cb01e8dc29f310c,0xc723f2c210c4d29cfe35209340a6fb766d956982
8,1,191.130888692456,190.9673278680587,190.9673278680587,2023-05-08 00:26:00,2023-05-08 00:26:35,17212211,Uniswap,ETH,USDC,0x19535811991530dac2e9c71c20716c3d84c7ef2751c391ae69667078ceb7daa5,347106,0xf015ff012cdad388a857d9163cb01e8dc29f310c,0xc723f2c210c4d29cfe35209340a6fb766d956982
4,1,2747.5099529385575,2763.2171636340645,2747.5099529385575,2023-05-08 00:02:00,2023-05-08 00:02:23,17212091,Uniswap,ETH,DAI,0xcd95055fbed6f391ae5f5a80c5ab9bead46ab5ddd18ffa7279c9a42ce3b87192,308002,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2
4,1,2747.5099529385575,2763.2171636340645,2747.5099529385575,2023-05-08 00:02:00,2023-05-08 00:02:23,17212091,Uniswap,DAI,ETH,0xcd95055fbed6f391ae5f5a80c5ab9bead46ab5ddd18ffa7279c9a42ce3b87192,308002,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2
4,1,3481.433844317239,3499.3400938542027,3481.433844317239,2023-05-08 00:01:00,2023-05-08 00:01:11,17212085,Uniswap,USDC,ETH,0x25a892f938c73a8f54dc1a6ece913fe1c4cf280dab5f4e07e546dd238a8e9820,142623,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2
4,1,3481.433844317239,3499.3400938542027,3481.433844317239,2023-05-08 00:01:00,2023-05-08 00:01:11,17212085,Uniswap,ETH,USDC,0x25a892f938c73a8f54dc1a6ece913fe1c4cf280dab5f4e07e546dd238a8e9820,142623,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2
3,1,631.4264392089843,592.5850376751192,592.5850376751192,2023-05-07 23:23:00,2023-05-07 23:23:23,17211897,Uniswap,ETH,HEX,0x36e4e2c50f15081b09603781ca8bcb24157cf17e33966b4a36ef3db95da625ed,117863,0xe4000004000bd8006e00720000d27d1fa000d43e,0xa06c3c08a19e51b33309eddfb356c33ead8517a3
3,1,631.4264392089843,592.5850376751192,592.5850376751192,2023-05-07 23:23:00,2023-05-07 23:23:23,17211897,Uniswap,HEX,ETH,0x36e4e2c50f15081b09603781ca8bcb24157cf17e33966b4a36ef3db95da625ed,117863,0xe4000004000bd8006e00720000d27d1fa000d43e,0xa06c3c08a19e51b33309eddfb356c33ead8517a3
3,1,76.91048459198723,0.0,76.91048459198723,2023-05-07 21:03:00,2023-05-07 21:03:23,17211201,Uniswap,BAX,ETH,0x78da1830e3f80615a97267b49285cb30922892c6384e7f342489c0f60ecb4278,119811,0x0eae044f00b0af300500f090ea00027097d03000,0xbda27a23fb386024c495ad2f6b834cbfe829b913
3,1,76.91048459198723,0.0,76.91048459198723,2023-05-07 21:03:00,2023-05-07 21:03:23,17211201,Uniswap,ETH,BAX,0x78da1830e3f80615a97267b49285cb30922892c6384e7f342489c0f60ecb4278,119811,0x0eae044f00b0af300500f090ea00027097d03000,0xbda27a23fb386024c495ad2f6b834cbfe829b913
2,1,224.70486334878905,0.0,224.70486334878905,2023-05-07 21:03:00,2023-05-07 21:03:23,17211201,Uniswap,ETH,BAX,0x6674ac9541b52a76e86583fe37a3fa4ceef297ae2e0425d182dd2ceba7c7556a,143081,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xa503923dddd74bebd6e8d599eeca1b8cd3b4fd16
2,1,224.70486334878905,0.0,224.70486334878905,2023-05-07 21:03:00,2023-05-07 21:03:23,17211201,Uniswap,BAX,ETH,0x6674ac9541b52a76e86583fe37a3fa4ceef297ae2e0425d182dd2ceba7c7556a,143081,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xa503923dddd74bebd6e8d599eeca1b8cd3b4fd16
5,1,0.0,542.0378466376205,542.0378466376205,2023-05-07 21:03:00,2023-05-07 21:03:11,17211200,Uniswap,ETH,BAX,0xcee0e1a37b6cb70eef153b766503771438ef2429dfe6dbbe40f72a8310dde481,377296,0xe66b31678d6c16e9ebf358268a790b763c133750,0x81a88280a280bc067736bd2052b437755eea05a2
5,1,0.0,542.0378466376205,542.0378466376205,2023-05-07 21:03:00,2023-05-07 21:03:11,17211200,Uniswap,BAX,ETH,0xcee0e1a37b6cb70eef153b766503771438ef2429dfe6dbbe40f72a8310dde481,377296,0xe66b31678d6c16e9ebf358268a790b763c133750,0x81a88280a280bc067736bd2052b437755eea05a2
18,1,1636.5527213561477,1645.6317844784212,1636.5527213561477,2023-05-07 16:18:00,2023-05-07 16:18:23,17209801,Uniswap,ETH,USDC,0x05178df9e51b8cf04fcefcb90be33a68bcc4c21eb386f49769df283853eb7186,315404,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xc04e9356b6cc9d164ad1733e165f7aa6fffc474c
18,1,1636.5527213561477,1645.6317844784212,1636.5527213561477,2023-05-07 16:18:00,2023-05-07 16:18:23,17209801,Uniswap,USDC,ETH,0x05178df9e51b8cf04fcefcb90be33a68bcc4c21eb386f49769df283853eb7186,315404,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xc04e9356b6cc9d164ad1733e165f7aa6fffc474c
6,1,1904.4223066192965,1908.4406590717676,1904.4223066192965,2023-05-07 14:52:00,2023-05-07 14:52:59,17209374,Uniswap,ETH,DAI,0x6749d615665182d42b22a0957d381255dbafed40a759db719929921b6c6b1e08,232024,0x76f4eed9fe41262669d0250b2a97db79712ad855,0xc46b0f7d2601718b3cfb951c98ab46bcc075ec74
6,1,1904.4223066192965,1908.4406590717676,1904.4223066192965,2023-05-07 14:52:00,2023-05-07 14:52:59,17209374,Uniswap,DAI,ETH,0x6749d615665182d42b22a0957d381255dbafed40a759db719929921b6c6b1e08,232024,0x76f4eed9fe41262669d0250b2a97db79712ad855,0xc46b0f7d2601718b3cfb951c98ab46bcc075ec74
4,1,687.7007666015626,731.7481013849203,687.7007666015626,2023-05-07 11:48:00,2023-05-07 11:48:35,17208466,Uniswap,ETH,DATA,0xaa64ff105d8d0ad02da1cd0167181a287d80e9acc6920ed03e84b59fbd2d1b42,207176,0x91a7ca5c4d7eabc7c8f878dc49eed3a4cb28ea8e,0x777c253d7565f1afd11e58c42e27a74bc3f7c613
4,1,687.7007666015626,731.7481013849203,687.7007666015626,2023-05-07 11:48:00,2023-05-07 11:48:35,17208466,Uniswap,DATA,ETH,0xaa64ff105d8d0ad02da1cd0167181a287d80e9acc6920ed03e84b59fbd2d1b42,207176,0x91a7ca5c4d7eabc7c8f878dc49eed3a4cb28ea8e,0x777c253d7565f1afd11e58c42e27a74bc3f7c613
5,1,603.0248027277272,558.2172698377232,558.2172698377232,2023-05-07 11:48:00,2023-05-07 11:48:11,17208464,Uniswap,DATA,ETH,0x8f417a06c7d27744c52c5d52cb70dcacf97de43104dd511c892b298b163eea94,107016,0x1111111254eeb25477b68fb85ed929f73a960582,0xfe8cd9110c37f0b684bbaa9914f004ae53499f2f
5,1,603.0248027277272,558.2172698377232,558.2172698377232,2023-05-07 11:48:00,2023-05-07 11:48:11,17208464,Uniswap,ETH,DATA,0x8f417a06c7d27744c52c5d52cb70dcacf97de43104dd511c892b298b163eea94,107016,0x1111111254eeb25477b68fb85ed929f73a960582,0xfe8cd9110c37f0b684bbaa9914f004ae53499f2f
7,1,0.0,550.0618015950549,550.0618015950549,2023-05-07 07:35:00,2023-05-07 07:35:47,17207221,Uniswap,BLT,ETH,0x2ebe235426c2046f3525549fbbfb6b63b75949e8b3d840da087f68b6fda066cc,542884,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,0x7225d8708b78772f7ccadc6df264c42b2b96c35a
7,1,0.0,550.0618015950549,550.0618015950549,2023-05-07 07:35:00,2023-05-07 07:35:47,17207221,Uniswap,ETH,BLT,0x2ebe235426c2046f3525549fbbfb6b63b75949e8b3d840da087f68b6fda066cc,542884,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,0x7225d8708b78772f7ccadc6df264c42b2b96c35a
16,1,684.0025964558971,686.7229574004931,684.0025964558971,2023-05-07 05:25:00,2023-05-07 05:25:35,17206578,Uniswap,ETH,DAI,0xd645303d46a1f29716fba3fbe76ab5ca75361499af90d285005fa9d2028cc4c4,381537,0x0000000000a84d1a9b0063a910315c7ffa9cd248,0x5e3d1448a0365c3b1cd08908d410bfccca449c45
16,1,684.0025964558971,686.7229574004931,684.0025964558971,2023-05-07 05:25:00,2023-05-07 05:25:35,17206578,Uniswap,DAI,ETH,0xd645303d46a1f29716fba3fbe76ab5ca75361499af90d285005fa9d2028cc4c4,381537,0x0000000000a84d1a9b0063a910315c7ffa9cd248,0x5e3d1448a0365c3b1cd08908d410bfccca449c45
11,1,772.0312931655932,771.1425254117995,771.1425254117995,2023-05-06 22:53:00,2023-05-06 22:53:59,17204640,Uniswap,USDC,ETH,0xb55041348ec6167010f0b18e5e7922a373d2bd01c62cff87844ec0281035fa9b,233695,0x0000000000a84d1a9b0063a910315c7ffa9cd248,0xfd0169ac61763adc2168237757dc7e4a792b2a43
11,1,772.0312931655932,771.1425254117995,771.1425254117995,2023-05-06 22:53:00,2023-05-06 22:53:59,17204640,Uniswap,ETH,USDC,0xb55041348ec6167010f0b18e5e7922a373d2bd01c62cff87844ec0281035fa9b,233695,0x0000000000a84d1a9b0063a910315c7ffa9cd248,0xfd0169ac61763adc2168237757dc7e4a792b2a43
3,1,241.33941761136055,277.5796014779754,241.33941761136055,2023-05-06 22:38:00,2023-05-06 22:38:35,17204564,Uniswap,LPT,ETH,0xaaf1acbbb85b2c7acfe3a3c8b2ae29371248e2a15c5d34887c1b62b6b73c0d0c,117810,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2
3,1,241.33941761136055,277.5796014779754,241.33941761136055,2023-05-06 22:38:00,2023-05-06 22:38:35,17204564,Uniswap,ETH,LPT,0xaaf1acbbb85b2c7acfe3a3c8b2ae29371248e2a15c5d34887c1b62b6b73c0d0c,117810,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2
11,1,315.32790184020996,276.9285919143478,276.9285919143478,2023-05-06 22:08:00,2023-05-06 22:08:23,17204415,Uniswap,ETH,LPT,0x8c25cd48a3c59a48fa01b89aee5e890ae712d790bd4c9ef2dd07d70dc299cc11,512725,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x0f43ad4eb50eecc44531d2e512dd0f4b50ab58fd
11,1,315.32790184020996,276.9285919143478,276.9285919143478,2023-05-06 22:08:00,2023-05-06 22:08:23,17204415,Uniswap,LPT,ETH,0x8c25cd48a3c59a48fa01b89aee5e890ae712d790bd4c9ef2dd07d70dc299cc11,512725,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x0f43ad4eb50eecc44531d2e512dd0f4b50ab58fd
2,1,11.155946711967395,0.0,11.155946711967395,2023-05-06 20:32:00,2023-05-06 20:32:59,17203941,Uniswap,DOOM,ETH,0x618b64d2b130db357471838b448d29af59eda653fd6731b1108bf3aaccc8e28b,119170,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xc04e9356b6cc9d164ad1733e165f7aa6fffc474c
2,1,11.155946711967395,0.0,11.155946711967395,2023-05-06 20:32:00,2023-05-06 20:32:59,17203941,Uniswap,ETH,DOOM,0x618b64d2b130db357471838b448d29af59eda653fd6731b1108bf3aaccc8e28b,119170,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xc04e9356b6cc9d164ad1733e165f7aa6fffc474c
5,1,550.7911945940746,543.9937376050764,543.9937376050764,2023-05-06 19:24:00,2023-05-06 19:24:47,17203609,Uniswap,DATA,ETH,0x8117cc13a601ed7325cc16a31e652595bbead3b4c48f779dc96a11af7a14b247,106988,0x1111111254eeb25477b68fb85ed929f73a960582,0x7700fb92f0b66966dc557f554a9df0dde9050674
5,1,550.7911945940746,543.9937376050764,543.9937376050764,2023-05-06 19:24:00,2023-05-06 19:24:47,17203609,Uniswap,ETH,DATA,0x8117cc13a601ed7325cc16a31e652595bbead3b4c48f779dc96a11af7a14b247,106988,0x1111111254eeb25477b68fb85ed929f73a960582,0x7700fb92f0b66966dc557f554a9df0dde9050674
12,1,994.5082513490112,1002.2488632138363,994.5082513490112,2023-05-06 19:13:00,2023-05-06 19:13:11,17203555,Uniswap,USDC,ETH,0x7d2ec3d274732d08b8427650fe829d041df83048c0536c073250627b0f69313c,390854,0xe66b31678d6c16e9ebf358268a790b763c133750,0x2d5a76df5aee46e81b44a7efb5e0d2d0046a811f
12,1,994.5082513490112,1002.2488632138363,994.5082513490112,2023-05-06 19:13:00,2023-05-06 19:13:11,17203555,Uniswap,ETH,USDC,0x7d2ec3d274732d08b8427650fe829d041df83048c0536c073250627b0f69313c,390854,0xe66b31678d6c16e9ebf358268a790b763c133750,0x2d5a76df5aee46e81b44a7efb5e0d2d0046a811f
3,1,212.82016859598542,213.25584078855852,212.82016859598542,2023-05-06 18:28:00,2023-05-06 18:28:11,17203331,Uniswap,USDC,ETH,0x79839d687e266fb47df4eeeb542e3bbe54774d5f69ed9e8c2cb26c60d05a2d03,255957,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x497de0a4ce07645c6f975414b3f91ea4970358e8
3,1,212.82016859598542,213.25584078855852,212.82016859598542,2023-05-06 18:28:00,2023-05-06 18:28:11,17203331,Uniswap,ETH,USDC,0x79839d687e266fb47df4eeeb542e3bbe54774d5f69ed9e8c2cb26c60d05a2d03,255957,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x497de0a4ce07645c6f975414b3f91ea4970358e8
3,1,1182.9883007634735,1190.5857745642531,1182.9883007634735,2023-05-06 18:14:00,2023-05-06 18:14:11,17203264,Uniswap,ETH,USDC,0x1afe9bdf2658d72f7218ccd7af0eb4d74d7593e5e171ed460776a4c738312771,233504,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x7185e240d8e9e2d692cbc68d30eecf965e9a7feb
3,1,1182.9883007634735,1190.5857745642531,1182.9883007634735,2023-05-06 18:14:00,2023-05-06 18:14:11,17203264,Uniswap,USDC,ETH,0x1afe9bdf2658d72f7218ccd7af0eb4d74d7593e5e171ed460776a4c738312771,233504,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x7185e240d8e9e2d692cbc68d30eecf965e9a7feb
34,1,790.0745585116597,807.8277149243593,790.0745585116597,2023-05-06 17:42:00,2023-05-06 17:42:11,17203106,Uniswap,ETH,HEX,0xac2c237786832389d4295a48f19ee39055e70c0b40ffc75033f3557b5d380088,823147,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,0x7225d8708b78772f7ccadc6df264c42b2b96c35a
34,1,790.0745585116597,807.8277149243593,790.0745585116597,2023-05-06 17:42:00,2023-05-06 17:42:11,17203106,Uniswap,HEX,ETH,0xac2c237786832389d4295a48f19ee39055e70c0b40ffc75033f3557b5d380088,823147,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,0x7225d8708b78772f7ccadc6df264c42b2b96c35a
33,1,807.8277149243593,797.1768006503878,797.1768006503878,2023-05-06 17:42:00,2023-05-06 17:42:11,17203106,Uniswap,USDC,ETH,0xac2c237786832389d4295a48f19ee39055e70c0b40ffc75033f3557b5d380088,823147,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,0x7225d8708b78772f7ccadc6df264c42b2b96c35a
33,1,807.8277149243593,797.1768006503878,797.1768006503878,2023-05-06 17:42:00,2023-05-06 17:42:11,17203106,Uniswap,ETH,USDC,0xac2c237786832389d4295a48f19ee39055e70c0b40ffc75033f3557b5d380088,823147,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,0x7225d8708b78772f7ccadc6df264c42b2b96c35a
2,1,1891.9092857661665,1882.659008383174,1882.659008383174,2023-05-06 17:32:00,2023-05-06 17:32:23,17203059,Uniswap,USDC,ETH,0x0ebde89c02404b855f534350174ebb879b3df7c390c9abae1a156594745c9cb8,294775,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xa2068c74401ddd5fc6a3408d00d0936316a9bd19
2,1,1891.9092857661665,1882.659008383174,1882.659008383174,2023-05-06 17:32:00,2023-05-06 17:32:23,17203059,Uniswap,ETH,USDC,0x0ebde89c02404b855f534350174ebb879b3df7c390c9abae1a156594745c9cb8,294775,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xa2068c74401ddd5fc6a3408d00d0936316a9bd19
3,1,2570.927296292427,2591.2055672580054,2570.927296292427,2023-05-06 15:08:00,2023-05-06 15:08:23,17202347,Uniswap,DAI,ETH,0x0cedd0fec3fcc6b50c32520639e44007dd115680af515642bc62b7a6181e97e3,107404,0x0eae044f00b0af300500f090ea00027097d03000,0xb543f8d66765c7074d1d77147d7e07880c96908f
3,1,2570.927296292427,2591.2055672580054,2570.927296292427,2023-05-06 15:08:00,2023-05-06 15:08:23,17202347,Uniswap,ETH,DAI,0x0cedd0fec3fcc6b50c32520639e44007dd115680af515642bc62b7a6181e97e3,107404,0x0eae044f00b0af300500f090ea00027097d03000,0xb543f8d66765c7074d1d77147d7e07880c96908f
4,1,1906.026611328125,1899.0517783196485,1899.0517783196485,2023-05-06 14:20:00,2023-05-06 14:20:47,17202109,Uniswap,USDC,ETH,0xe880407b326e597d1a2893ec0c75db1abe2b3fb50931c42a96c6fdcdab445c73,352017,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x96089a6b0b8b964d779c67790aef986ad7e000c2
4,1,1906.026611328125,1899.0517783196485,1899.0517783196485,2023-05-06 14:20:00,2023-05-06 14:20:47,17202109,Uniswap,ETH,USDC,0xe880407b326e597d1a2893ec0c75db1abe2b3fb50931c42a96c6fdcdab445c73,352017,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x96089a6b0b8b964d779c67790aef986ad7e000c2
5,1,0.0,5.200083844705922,5.200083844705922,2023-05-06 13:47:00,2023-05-06 13:47:11,17201942,Uniswap,KIN,ETH,0xb874e2d5f149bc7b4b40534b0c4ef01657943dd1ded2fc4d3414c51c420b5ad6,183464,0x881d40237659c251811cec9c364ef91dc08d300c,0xc66e78a18d54a211e2fa2b80ec5389d0b4d4c45e
5,1,0.0,5.200083844705922,5.200083844705922,2023-05-06 13:47:00,2023-05-06 13:47:11,17201942,Uniswap,ETH,KIN,0xb874e2d5f149bc7b4b40534b0c4ef01657943dd1ded2fc4d3414c51c420b5ad6,183464,0x881d40237659c251811cec9c364ef91dc08d300c,0xc66e78a18d54a211e2fa2b80ec5389d0b4d4c45e
14,1,1410.7799204450578,1423.847067923498,1410.7799204450578,2023-05-06 13:42:00,2023-05-06 13:42:23,17201918,Uniswap,ETH,DAI,0x43db1230f0e0c715a885e0d874e0ad1050719318ae9ce9790f0fc58ab4245c13,1200391,0xbac78d552a79aa10863c4ec1b0ff9effa41f6fac,0x4af2a528e1d35f99ec4c514ca807a957449960d4
14,1,1410.7799204450578,1423.847067923498,1410.7799204450578,2023-05-06 13:42:00,2023-05-06 13:42:23,17201918,Uniswap,DAI,ETH,0x43db1230f0e0c715a885e0d874e0ad1050719318ae9ce9790f0fc58ab4245c13,1200391,0xbac78d552a79aa10863c4ec1b0ff9effa41f6fac,0x4af2a528e1d35f99ec4c514ca807a957449960d4
14,1,2970.7607033969157,2956.4596171504845,2956.4596171504845,2023-05-06 12:40:00,2023-05-06 12:40:59,17201612,Uniswap,ETH,USDC,0xa11a4ad565a8bf7238470ec0cc5b02e9fd466a4cd4dba5e1f47ee814d93f2f05,1599445,0x252025df8680c275d0ba80d084e5967d8bd26caf,0xaaa2d728b6c9b3007b580d0f4c159c76da783b50
14,1,2970.7607033969157,2956.4596171504845,2956.4596171504845,2023-05-06 12:40:00,2023-05-06 12:40:59,17201612,Uniswap,USDC,ETH,0xa11a4ad565a8bf7238470ec0cc5b02e9fd466a4cd4dba5e1f47ee814d93f2f05,1599445,0x252025df8680c275d0ba80d084e5967d8bd26caf,0xaaa2d728b6c9b3007b580d0f4c159c76da783b50
6,1,303.64056204276955,336.7733288201019,303.64056204276955,2023-05-06 09:37:00,2023-05-06 09:37:59,17200710,Uniswap,ETH,GEN,0x60efe291296fe2e45eb4d0f328a03080eddaa15a999015035031f2b894d74507,131384,0xe4000004000bd8006e00720000d27d1fa000d43e,0xa06c3c08a19e51b33309eddfb356c33ead8517a3
6,1,303.64056204276955,336.7733288201019,303.64056204276955,2023-05-06 09:37:00,2023-05-06 09:37:59,17200710,Uniswap,GEN,ETH,0x60efe291296fe2e45eb4d0f328a03080eddaa15a999015035031f2b894d74507,131384,0xe4000004000bd8006e00720000d27d1fa000d43e,0xa06c3c08a19e51b33309eddfb356c33ead8517a3
4,1,1917.4053064443851,1912.21573624012,1912.21573624012,2023-05-06 08:30:00,2023-05-06 08:30:11,17200374,Uniswap,USDC,ETH,0xdd5f5ef9bf7fafa63c44fafb78dfaf4bf8c4556665b8875366cfb57fb0c59785,365728,0xe66b31678d6c16e9ebf358268a790b763c133750,0xdb9b864c6e0b8b43a3f4042e2841ce79c64307b3
