"balance";"duration";"age";"job";"marital";"education";"poutcome";"total_loan";"campaign";"pdays";"previous";"y"
-0.5250632122022404;-0.5938435071132555;0.0;7.0;0.0;1.0;0.0;1.0;3;-1;0;"no"
1.5136000458575107;0.07699094252888923;0.0;4.0;2.0;2.0;0.0;1.0;4;-1;0;"no"
-0.09055444798628101;-0.5477776221592885;0.0;4.0;2.0;2.0;0.0;0.0;7;-1;0;"no"
-0.5506935001677897;-0.7493158688328942;0.0;4.0;2.0;1.0;0.0;0.0;2;-1;0;"no"
0.37682139138550047;-0.7953817537868613;1.0;4.0;2.0;2.0;0.0;1.0;23;-1;0;"no"
0.15368711968542415;-0.39518437824927277;0.0;6.0;2.0;1.0;0.0;0.0;2;-1;0;"no"
-0.4686765786780319;-0.5132282084438132;1.0;5.0;1.0;1.0;0.0;0.0;3;-1;0;"no"
-0.46807351307884254;-0.662942334544206;1.0;2.0;2.0;2.0;0.0;1.0;4;-1;0;"no"
-0.3396205404515013;-0.4498876166321086;1.0;2.0;2.0;1.0;0.0;1.0;4;-1;0;"no"
-0.28444003812567165;-0.45564585225135446;0.0;2.0;2.0;0.0;0.0;1.0;6;-1;0;"no"
-0.28444003812567165;-0.45564585225135446;0.0;2.0;2.0;0.0;0.0;1.0;6;-1;0;"no"
-0.3157994492835202;0.5376497920685595;1.0;5.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.4119884123542288;-0.6283929208287308;1.0;2.0;2.0;2.0;0.0;1.0;2;-1;0;"no"
-0.5338076633904867;-0.619755567399862;1.0;4.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.9212773108696732;-0.6370302742575996;0.0;4.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.5063681786273692;-0.7550741044521401;0.0;6.0;2.0;1.0;0.0;2.0;1;-1;0;"no"
-0.4762148986678994;-0.6658214523538291;0.0;6.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.3565063772288044;-0.31456907957983044;1.0;4.0;2.0;2.0;0.0;1.0;1;-1;0;"no"
-0.34595272924299;-0.30017349053171577;1.0;0.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
0.02583721265727231;-0.7493158688328942;0.0;2.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.41832060114571745;-0.8414476387408283;0.0;5.0;2.0;0.0;0.0;2.0;1;-1;0;"no"
0.699461486951827;-1.0285902963663194;0.0;0.0;0.0;0.0;0.0;1.0;5;-1;0;"no"
-0.5108911706212896;0.3274741919660849;0.0;1.0;2.0;1.0;0.0;0.0;2;-1;0;"no"
-0.46897811147762664;-0.8932717593140412;1.0;0.0;2.0;0.0;0.0;2.0;5;-1;0;"no"
-0.49551299784196007;0.6384189154053623;1.0;2.0;1.0;1.0;0.0;1.0;2;-1;0;"no"
-0.19307559984847825;-0.7925026359772384;0.0;2.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.46897811147762664;-0.5420193865400427;0.0;4.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.5335061305908919;-0.5189864440630592;0.0;6.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.498528325837907;-0.5909643893036326;0.0;7.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.10834488316236818;-0.6658214523538291;0.0;4.0;2.0;1.0;0.0;2.0;1;-1;0;"no"
-0.575419189734555;-0.7349202797847796;1.0;5.0;2.0;1.0;0.0;0.0;2;-1;0;"no"
-0.004919132901386857;-0.6111182139709932;0.0;1.0;2.0;1.0;0.0;0.0;9;-1;0;"no"
-0.7177426711432523;-0.8155355784542219;0.0;0.0;2.0;0.0;0.0;2.0;1;-1;0;"no"
-0.5051620474289904;-0.48155791253796093;1.0;2.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
-0.40505315796355074;-0.8356894031215825;0.0;0.0;0.0;2.0;0.0;2.0;1;-1;0;"no"
-0.6007479449005095;-0.17349230690830644;1.0;6.0;2.0;1.0;0.0;0.0;1;-1;0;"no"
0.04815063982727994;-1.0113155895085817;1.0;4.0;2.0;2.0;0.0;0.0;1;-1;0;"no"
-0.1192000639477773;-0.7550741044521401;0.0;0.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
-0.39841943637246735;-0.4585249700609774;0.0;2.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.5784345177305019;0.38793566596816664;1.0;0.0;1.0;0.0;0.0;0.0;1;-1;0;"no"
-0.5353153273884601;0.40233125501628136;1.0;4.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.46897811147762664;-0.2281955452911423;0.0;6.0;2.0;0.0;0.0;1.0;1;-1;0;"no"
-0.4219389947408538;0.5635618523551659;0.0;5.0;0.0;1.0;0.0;1.0;5;-1;0;"no"
0.6270936150490996;-0.8932717593140412;0.0;0.0;0.0;0.0;0.0;1.0;9;-1;0;"no"
-0.3908811163825999;-0.0439320054752742;0.0;6.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.5380291225848124;-0.8011399894061072;0.0;5.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.42917578193112654;-1.0285902963663194;0.0;2.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.3923887803805734;-0.05544847671376596;1.0;5.0;2.0;1.0;0.0;1.0;6;-1;0;"no"
-0.5262693434006193;-0.08711877261961828;0.0;4.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.5262693434006193;-0.08711877261961828;0.0;4.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.49249766984601306;-0.8961508771236641;1.0;0.0;1.0;0.0;0.0;1.0;4;-1;0;"no"
-0.935449352450624;0.3274741919660849;1.0;5.0;1.0;1.0;0.0;0.0;3;-1;0;"no"
-0.39027805078341055;-0.02089906299829069;0.0;5.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
0.3704892025940118;-0.32896466862794516;0.0;8.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.4463631515080243;-0.11878906852547061;0.0;5.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.4463631515080243;-0.11878906852547061;0.0;5.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.037183142458019514;-0.9076673483621559;1.0;4.0;2.0;2.0;0.0;0.0;9;-1;0;"no"
2.8071757561187645;-0.08136053700037241;0.0;5.0;0.0;1.0;0.0;1.0;3;-1;0;"no"
-0.4457600859088349;-0.02089906299829069;0.0;4.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.11226480955709925;0.8572318689367057;0.0;0.0;2.0;0.0;0.0;1.0;6;-1;0;"no"
-0.8151377654123396;-0.9105464661717788;1.0;5.0;1.0;0.0;0.0;0.0;2;-1;0;"no"
-0.39932403477125145;-0.5189864440630592;0.0;5.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.39057958358300526;-0.709008219498173;0.0;6.0;0.0;1.0;0.0;1.0;8;-1;0;"no"
-0.39057958358300526;-0.709008219498173;0.0;6.0;0.0;1.0;0.0;1.0;8;-1;0;"no"
-0.46897811147762664;-0.09287700823886416;0.0;4.0;2.0;1.0;0.0;2.0;3;-1;0;"no"
-0.45420300429748645;-0.6514258633057143;1.0;6.0;2.0;2.0;0.0;2.0;1;-1;0;"no"
-0.14754414710967886;-0.8500849921696971;0.0;2.0;0.0;1.0;0.0;1.0;4;-1;0;"no"
-0.45058461070235006;-0.5189864440630592;1.0;0.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.44425242191086145;-0.35775584672417454;0.0;2.0;1.0;1.0;0.0;2.0;1;-1;0;"no"
-0.252176028569039;-0.8616014634081889;0.0;5.0;0.0;1.0;0.0;1.0;6;-1;0;"no"
-0.252176028569039;-0.8616014634081889;0.0;5.0;0.0;1.0;0.0;1.0;6;-1;0;"no"
0.4362233529056559;-0.5823270358747638;0.0;5.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.38907191958503173;0.6182650907380017;0.0;1.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
0.2700787803289775;-0.9220629374102706;0.0;0.0;2.0;0.0;0.0;1.0;1;-1;0;"no"
0.041215385436601894;-0.6830961592115666;0.0;5.0;0.0;1.0;0.0;0.0;2;-1;0;"no"
-0.37339221400610745;-0.7291620441655337;1.0;5.0;2.0;1.0;0.0;0.0;1;-1;0;"no"
-0.6737188824024264;-0.4873161481572068;1.0;0.0;2.0;2.0;0.0;0.0;2;-1;0;"no"
-0.721964130337578;-0.8932717593140412;1.0;6.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.5904958297142898;-0.4642832056802233;0.0;2.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
-0.46897811147762664;-0.9220629374102706;0.0;5.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.46897811147762664;-0.8184146962638448;0.0;4.0;2.0;1.0;0.0;2.0;1;-1;0;"no"
-0.4735011034715471;-0.6859752770211895;0.0;4.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.4735011034715471;-0.6859752770211895;0.0;4.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.45540913549586526;-0.5967226249228785;1.0;5.0;1.0;1.0;0.0;2.0;6;-1;0;"no"
-0.031755552065314954;-0.5276237974919279;0.0;2.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.2111675678241601;-0.8040191072157301;0.0;4.0;0.0;1.0;0.0;2.0;5;-1;0;"no"
-0.40445009236436136;-1.0285902963663194;1.0;2.0;2.0;1.0;0.0;1.0;24;-1;0;"no"
-0.5784345177305019;-0.40957996729738744;1.0;2.0;2.0;1.0;0.0;0.0;1;-1;0;"no"
0.39400876096239823;-0.4354920275839939;1.0;4.0;2.0;2.0;0.0;1.0;2;-1;0;"no"
-0.5000359898358805;-0.3174481973894534;0.0;9.0;2.0;0.0;0.0;1.0;1;-1;0;"no"
-0.45269534029951297;-0.3174481973894534;1.0;4.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.046530659245455144;0.03956241100379103;0.0;4.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
0.5254770615856864;-0.4354920275839939;0.0;8.0;0.0;3.0;0.0;1.0;1;-1;0;"no"
-0.37550294360327036;-0.48155791253796093;1.0;4.0;2.0;1.0;0.0;1.0;4;-1;0;"no"
-0.39962556757084616;-0.25698672338737166;0.0;4.0;0.0;2.0;0.0;1.0;1;-1;0;"no"
0.0529751646207951;-0.4930743837764527;0.0;5.0;2.0;1.0;0.0;0.0;1;-1;0;"no"
-0.39932403477125145;-0.7377993975944025;0.0;4.0;0.0;2.0;0.0;1.0;1;-1;0;"no"
-0.33358988445960736;-0.5880852714940097;0.0;5.0;0.0;2.0;0.0;1.0;1;-1;0;"no"
-0.1466395487108948;0.8543527511270828;0.0;0.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
0.0783039197867497;-0.4210964385358792;1.0;4.0;1.0;1.0;0.0;1.0;4;-1;0;"no"
0.0783039197867497;-0.4210964385358792;1.0;4.0;1.0;1.0;0.0;1.0;4;-1;0;"no"
-0.2766001853362095;-0.8500849921696971;1.0;4.0;2.0;3.0;0.0;0.0;2;-1;0;"no"
-0.45058461070235006;-0.8097773428349759;1.0;5.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.47561183306870997;0.24397977548701968;2.0;0.0;2.0;0.0;0.0;1.0;1;-1;0;"no"
2.9736218614950376;-0.30593172615096165;0.0;6.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.6043663384956459;-0.855843227788943;0.0;2.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
0.38586737537334137;-0.9364585264583852;1.0;4.0;0.0;3.0;0.0;1.0;1;-1;0;"no"
-0.34926959003853164;0.45415537558949426;0.0;4.0;0.0;1.0;0.0;1.0;7;-1;0;"no"
-0.36525082841705064;-0.28577790148360105;0.0;5.0;2.0;1.0;0.0;0.0;2;-1;0;"no"
-0.488577743451282;-0.7176455729270419;0.0;1.0;0.0;2.0;0.0;1.0;2;-1;0;"no"
-0.488577743451282;-0.7176455729270419;0.0;1.0;0.0;2.0;0.0;1.0;2;-1;0;"no"
-0.562453279351983;0.15760624119833153;0.0;2.0;2.0;3.0;0.0;1.0;3;-1;0;"no"
-0.49581453064155473;-0.8500849921696971;1.0;5.0;0.0;0.0;0.0;1.0;4;-1;0;"no"
-0.417717535546528;-0.11590995071584767;2.0;3.0;2.0;2.0;0.0;1.0;2;-1;0;"no"
-0.3960071739757098;-0.8500849921696971;0.0;2.0;0.0;1.0;0.0;0.0;1;-1;0;"no"
-0.08301612799641357;0.7219133318844275;0.0;4.0;2.0;2.0;0.0;1.0;2;-1;0;"no"
-0.4623443898865433;-0.7406785154040254;1.0;2.0;1.0;1.0;0.0;2.0;3;-1;0;"no"
-0.15568553269873572;-0.9623705867449918;0.0;4.0;2.0;1.0;0.0;1.0;7;-1;0;"no"
-0.39208724758097874;-0.04681112328489714;2.0;3.0;2.0;1.0;0.0;2.0;3;-1;0;"no"
-0.5546134265625208;-0.4930743837764527;0.0;4.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
-0.5546134265625208;-0.4930743837764527;0.0;4.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
-0.26031741415809584;0.36778184130080604;1.0;6.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.4557106682954599;-0.8155355784542219;0.0;0.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.6725127512040476;-0.383667907010781;0.0;2.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.348968057238937;-0.6859752770211895;1.0;5.0;2.0;1.0;0.0;1.0;5;-1;0;"no"
-0.46897811147762664;0.022287704146053394;0.0;4.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
-0.46897811147762664;0.2670127179640032;1.0;5.0;1.0;1.0;0.0;1.0;2;-1;0;"no"
-0.46897811147762664;0.2670127179640032;1.0;5.0;1.0;1.0;0.0;1.0;2;-1;0;"no"
-0.1834265502614479;0.21230947958116736;0.0;5.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.323940834872577;-0.5189864440630592;1.0;0.0;2.0;0.0;0.0;1.0;2;-1;0;"no"
-0.285043103724861;-0.8731179346466806;0.0;9.0;2.0;1.0;0.0;1.0;6;-1;0;"no"
-0.2268472734030844;-0.8356894031215825;1.0;6.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
-0.46897811147762664;-0.8241729318830907;0.0;4.0;2.0;2.0;0.0;0.0;5;-1;0;"no"
-0.32152857247581945;-0.44700849882248567;0.0;8.0;0.0;1.0;0.0;2.0;5;-1;0;"no"
-0.5757207225341496;-0.9422167620776312;0.0;4.0;2.0;1.0;0.0;0.0;2;-1;0;"no"
-0.5829575097244224;-0.337602022056814;1.0;5.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.46837504587843726;1.0702865868488032;0.0;4.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.06854255361586807;-0.6859752770211895;1.0;5.0;1.0;3.0;0.0;1.0;1;-1;0;"no"
0.28726614990587523;-0.9681288223642376;0.0;0.0;2.0;0.0;0.0;1.0;7;-1;0;"no"
0.10966333094459828;-0.7234038085462878;0.0;8.0;0.0;1.0;0.0;1.0;4;-1;0;"no"
-0.46897811147762664;-0.3923052604396498;1.0;4.0;2.0;1.0;0.0;0.0;1;-1;0;"no"
-0.3004212765041906;-0.5650523290170262;0.0;4.0;2.0;3.0;0.0;1.0;2;-1;0;"no"
-0.4472677499068084;0.22382595081965911;1.0;4.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.03989693765437179;-0.5333820331111738;0.0;1.0;2.0;0.0;0.0;1.0;1;-1;0;"no"
0.11569398693649223;-0.7464367510232713;1.0;2.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
-0.7620679926836729;-0.668700570163452;1.0;4.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
0.887014888299729;-0.7205246907366648;2.0;7.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
1.4882712906915563;-0.38654702482040393;1.0;4.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
0.17539748125624238;0.10002388500587275;0.0;4.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
6.39240074329972;-0.8875135236947953;1.0;5.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.46897811147762664;-0.947974997696877;1.0;2.0;2.0;1.0;0.0;0.0;3;-1;0;"no"
-0.17920509106712212;-0.7521949866425172;1.0;4.0;0.0;3.0;0.0;1.0;1;-1;0;"no"
-0.3935949115789522;-0.5074699728245674;0.0;6.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
1.4759084459081737;-0.7982608715964842;0.0;0.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.46083672588856983;-0.6341511564479767;1.0;0.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.33178068766203916;-0.7377993975944025;0.0;0.0;2.0;0.0;0.0;0.0;10;-1;0;"no"
-0.5476781721718428;-0.6744588057826978;1.0;2.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.003411468903413369;0.6643309756919688;1.0;2.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.003411468903413369;0.6643309756919688;1.0;2.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.20694610862983434;-0.5909643893036326;0.0;2.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
0.10393420775229902;-0.8673596990274347;2.0;5.0;1.0;0.0;0.0;1.0;3;-1;0;"no"
-0.20212158383631917;-0.8875135236947953;1.0;4.0;0.0;1.0;0.0;1.0;7;-1;0;"no"
-0.3182117116802778;0.0597162356711516;0.0;0.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
0.44526933689349685;-0.3404811398664369;1.0;5.0;2.0;1.0;0.0;2.0;1;-1;0;"no"
-0.29378755491310726;-0.5650523290170262;0.0;0.0;2.0;0.0;0.0;1.0;1;-1;0;"no"
-0.40203782996760373;-0.3663932001530434;0.0;5.0;2.0;1.0;0.0;1.0;4;-1;0;"no"
0.5209540695917659;-0.8011399894061072;0.0;4.0;2.0;2.0;0.0;1.0;5;-1;0;"no"
-0.4529968730991077;-0.8472058743600742;1.0;3.0;1.0;2.0;0.0;1.0;2;-1;0;"no"
-0.4418401595141038;1.0530118799910655;1.0;4.0;2.0;1.0;0.0;1.0;6;-1;0;"no"
1.4403275755559992;-0.8702388168370577;0.0;6.0;0.0;1.0;0.0;1.0;4;-1;0;"no"
-0.31157799008919446;-0.08999789042924122;1.0;4.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.5522011641657633;-0.5852061536843868;0.0;5.0;1.0;1.0;0.0;1.0;3;-1;0;"no"
-0.43671410192099397;-0.1562176000505688;1.0;0.0;2.0;0.0;0.0;1.0;3;-1;0;"no"
-0.3311776220628498;-0.9796452936027293;0.0;0.0;0.0;0.0;0.0;1.0;9;-1;0;"no"
-0.46897811147762664;-0.6658214523538291;0.0;2.0;0.0;1.0;0.0;1.0;4;-1;0;"no"
-0.4593290618905963;-0.6744588057826978;1.0;7.0;2.0;1.0;0.0;1.0;5;-1;0;"no"
2.539113097279078;-0.9249420552198935;2.0;3.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.46897811147762664;-0.14470112881207706;1.0;4.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.44244322511329326;-0.85296410997932;0.0;6.0;2.0;1.0;0.0;0.0;2;-1;0;"no"
0.08946063337175353;-0.7032499838789272;1.0;4.0;2.0;1.0;0.0;1.0;4;-1;0;"no"
-0.4098776827570659;-0.8270520496927136;0.0;4.0;0.0;1.0;0.0;1.0;7;-1;0;"no"
-0.6845740631878355;-0.8961508771236641;1.0;4.0;2.0;3.0;0.0;1.0;3;-1;0;"no"
-0.2877568989212133;0.1259359452924792;0.0;9.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
-0.2877568989212133;0.1259359452924792;0.0;9.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
0.09006369897094292;-0.9911617648412211;1.0;2.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.4249543227368008;-0.6571840989249602;1.0;0.0;2.0;0.0;0.0;2.0;1;-1;0;"no"
-0.46897811147762664;-0.4153382029166333;1.0;5.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
0.7220764469214294;-0.812656460644599;1.0;9.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.38846885398584236;-0.9278211730295165;1.0;1.0;2.0;0.0;0.0;1.0;1;-1;0;"no"
-0.38846885398584236;-0.9278211730295165;1.0;1.0;2.0;0.0;0.0;1.0;1;-1;0;"no"
-0.46897811147762664;-0.9307002908391394;0.0;6.0;2.0;0.0;0.0;1.0;1;-1;0;"no"
0.3210378234604814;0.41672684406439603;2.0;4.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.3444450652450165;-0.90190911274291;1.0;10.0;1.0;2.0;0.0;1.0;1;-1;0;"no"
-0.13849816312183794;-0.570810564636272;1.0;4.0;2.0;1.0;0.0;3.0;1;-1;0;"no"
-0.030247888067341466;-0.8385685209312054;1.0;2.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.547376639372248;-0.8270520496927136;0.0;6.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.547376639372248;-0.8270520496927136;0.0;6.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.1698575742796865;0.08274917814813511;1.0;6.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
1.9755482948365877;-0.48443703034758384;2.0;3.0;2.0;1.0;0.0;2.0;1;-1;0;"no"
0.6168414998628798;0.45415537558949426;1.0;5.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.41801906834612274;0.19791389053305267;1.0;2.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
-0.053164380836538495;-0.7464367510232713;1.0;0.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
0.32465621705561776;-0.6946126304500584;1.0;0.0;2.0;1.0;0.0;2.0;1;-1;0;"no"
-0.336906745255149;-0.7176455729270419;1.0;4.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
-0.4159083387489598;-0.9882826470315982;1.0;4.0;2.0;2.0;0.0;1.0;1;-1;0;"no"
-0.20272464943550855;-0.9191838196006477;0.0;4.0;2.0;1.0;0.0;0.0;1;-1;0;"no"
-0.6025571416980777;-0.40382173167814156;0.0;6.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
-0.210262969425376;0.5434080276878054;1.0;5.0;2.0;1.0;0.0;2.0;2;-1;0;"no"
-0.41228994515382344;-0.9364585264583852;1.0;4.0;2.0;2.0;0.0;1.0;5;-1;0;"no"
0.21097835160841671;-0.5765688002555179;1.0;2.0;2.0;2.0;0.0;1.0;2;-1;0;"no"
0.010157507078348029;0.1259359452924792;0.0;0.0;1.0;0.0;0.0;1.0;9;-1;0;"no"
-0.5072727770261533;-0.25986584119699463;0.0;2.0;1.0;0.0;0.0;1.0;4;-1;0;"no"
-0.23287792939497834;-0.714766455117419;1.0;10.0;2.0;0.0;0.0;1.0;2;-1;0;"no"
-0.32363930207298236;0.744946274361411;1.0;6.0;0.0;1.0;0.0;0.0;2;-1;0;"no"
0.1355951517097423;-0.6514258633057143;1.0;5.0;2.0;3.0;0.0;1.0;1;-1;0;"no"
0.5122096184035198;-0.11878906852547061;0.0;0.0;1.0;0.0;0.0;2.0;3;-1;0;"no"
-0.5904958297142898;-0.9997991182700899;0.0;5.0;2.0;1.0;0.0;1.0;6;-1;0;"no"
-0.43098497872869473;-0.06696494795225771;1.0;0.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.46897811147762664;-0.3894261426300269;1.0;5.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
-0.3628385660202931;-0.6399093920672225;0.0;4.0;0.0;1.0;0.0;1.0;5;-1;0;"no"
-0.37429681240489154;1.0472536443718197;1.0;4.0;2.0;2.0;0.0;1.0;2;-1;0;"no"
-0.37429681240489154;1.0472536443718197;1.0;4.0;2.0;2.0;0.0;1.0;2;-1;0;"no"
-0.2618250781560693;-0.6111182139709932;0.0;0.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.2618250781560693;-0.6111182139709932;0.0;0.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.46897811147762664;-0.006503473950175994;1.0;4.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
-0.05437051203491728;-0.5996017427325014;1.0;1.0;2.0;1.0;0.0;1.0;7;-1;0;"no"
-0.26574500455080036;-0.30017349053171577;0.0;4.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
-0.26031741415809584;-0.6974917482596813;1.0;2.0;0.0;1.0;0.0;1.0;8;-1;0;"no"
0.34757270982481475;-0.5765688002555179;0.0;4.0;2.0;2.0;0.0;1.0;2;-1;0;"no"
-0.37248761560732335;-0.5967226249228785;2.0;0.0;2.0;2.0;0.0;1.0;2;-1;0;"no"
-0.4686765786780319;-0.7982608715964842;0.0;10.0;2.0;1.0;0.0;1.0;16;-1;0;"no"
-0.6607529720198544;-0.1562176000505688;1.0;4.0;2.0;2.0;0.0;1.0;3;-1;0;"no"
-0.6607529720198544;-0.1562176000505688;1.0;4.0;2.0;2.0;0.0;1.0;3;-1;0;"no"
-0.3266546300689293;-0.8443267565504512;1.0;0.0;2.0;2.0;0.0;1.0;2;-1;0;"no"
0.12142311012879149;-0.7320411619751566;1.0;4.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
0.12142311012879149;-0.7320411619751566;1.0;4.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
0.644582517425592;-0.9249420552198935;1.0;4.0;2.0;2.0;0.0;1.0;10;-1;0;"no"
-0.41078228115584997;-0.25986584119699463;0.0;6.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.4475692827064031;0.3792983125392978;0.0;4.0;2.0;1.0;0.0;1.0;5;-1;0;"no"
-0.37731214040083855;0.048199764432659845;1.0;4.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.34957112283812636;-0.8817552880755495;2.0;0.0;2.0;2.0;0.0;1.0;3;-1;0;"no"
-0.23468712619254653;-0.714766455117419;1.0;2.0;1.0;1.0;0.0;1.0;2;-1;0;"no"
0.19228331803354545;0.4944630249242154;1.0;0.0;1.0;0.0;0.0;0.0;3;-1;0;"no"
-0.18614034545780017;-0.8241729318830907;1.0;4.0;2.0;2.0;0.0;1.0;2;-1;0;"no"
5.231197932060539;-0.7637114578810089;1.0;1.0;2.0;0.0;0.0;1.0;3;-1;0;"no"
0.780272277243206;-1.0285902963663194;1.0;4.0;0.0;1.0;0.0;0.0;1;-1;0;"no"
-0.46897811147762664;-0.383667907010781;0.0;4.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.22533960940511089;-0.8961508771236641;1.0;6.0;2.0;1.0;0.0;1.0;2;-1;0;"no"
0.39159649856564066;-0.904788230552533;1.0;2.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.04230920005112938;-0.6543049811153373;1.0;2.0;2.0;1.0;0.0;1.0;3;-1;0;"no"
-0.9152466548777792;-0.1706131890986835;2.0;3.0;2.0;2.0;0.0;1.0;5;-1;0;"no"
-0.20996143662578132;-0.858722345598566;0.0;4.0;0.0;2.0;0.0;1.0;1;-1;0;"no"
0.07438399339201864;0.321715956346839;1.0;4.0;2.0;2.0;0.0;1.0;1;-1;0;"no"
1.5944108361488898;-0.8328102853119594;1.0;4.0;2.0;2.0;0.0;2.0;1;-1;0;"no"
1.5944108361488898;-0.8328102853119594;1.0;4.0;2.0;2.0;0.0;2.0;1;-1;0;"no"
-0.24101931498403517;-0.8759970524563035;0.0;7.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
