roundId,price,startedAt,updatedAt,answeredInRound,pair,decimals
92233720368547776987,3959544816917,2022-05-05 05:55:10,2022-05-05 05:55:10,92233720368547776987,BTC / USD,8
92233720368547776988,3955022000000,2022-05-05 06:55:16,2022-05-05 06:55:16,92233720368547776988,BTC / USD,8
92233720368547776989,3955147759639,2022-05-05 06:57:25,2022-05-05 06:57:25,92233720368547776989,BTC / USD,8
92233720368547776990,3959443514068,2022-05-05 07:55:53,2022-05-05 07:55:53,92233720368547776990,BTC / USD,8
92233720368547776991,3958642000000,2022-05-05 08:00:20,2022-05-05 08:00:20,92233720368547776991,BTC / USD,8
92233720368547776992,3951088154594,2022-05-05 08:55:21,2022-05-05 08:55:21,92233720368547776992,BTC / USD,8
92233720368547776993,3947073000000,2022-05-05 09:55:28,2022-05-05 09:55:28,92233720368547776993,BTC / USD,8
92233720368547776994,3947476000000,2022-05-05 10:05:46,2022-05-05 10:05:46,92233720368547776994,BTC / USD,8
92233720368547776995,3954073990283,2022-05-05 10:55:22,2022-05-05 10:55:22,92233720368547776995,BTC / USD,8
92233720368547776996,3947057300000,2022-05-05 11:55:08,2022-05-05 11:55:08,92233720368547776996,BTC / USD,8
92233720368547776997,3950347568633,2022-05-05 12:55:13,2022-05-05 12:55:13,92233720368547776997,BTC / USD,8
92233720368547776998,3950081000000,2022-05-05 12:55:48,2022-05-05 12:55:48,92233720368547776998,BTC / USD,8
92233720368547776999,3930220000000,2022-05-05 13:37:52,2022-05-05 13:37:52,92233720368547776999,BTC / USD,8
92233720368547777000,3915169000000,2022-05-05 13:55:30,2022-05-05 13:55:30,92233720368547777000,BTC / USD,8
92233720368547777001,3893795291364,2022-05-05 14:06:03,2022-05-05 14:06:03,92233720368547777001,BTC / USD,8
92233720368547777002,3874203630739,2022-05-05 14:23:34,2022-05-05 14:23:34,92233720368547777002,BTC / USD,8
92233720368547777003,3854447253881,2022-05-05 14:34:53,2022-05-05 14:34:53,92233720368547777003,BTC / USD,8
92233720368547777004,3835032000000,2022-05-05 14:42:15,2022-05-05 14:42:15,92233720368547777004,BTC / USD,8
92233720368547777005,3821590000000,2022-05-05 14:55:56,2022-05-05 14:55:56,92233720368547777005,BTC / USD,8
92233720368547777006,3823581000000,2022-05-05 14:57:10,2022-05-05 14:57:10,92233720368547777006,BTC / USD,8
92233720368547777007,3802470000000,2022-05-05 15:05:36,2022-05-05 15:05:36,92233720368547777007,BTC / USD,8
92233720368547777008,3782776389066,2022-05-05 15:07:52,2022-05-05 15:07:52,92233720368547777008,BTC / USD,8
92233720368547777009,3759874000000,2022-05-05 15:08:58,2022-05-05 15:08:58,92233720368547777009,BTC / USD,8
92233720368547777010,3729030300000,2022-05-05 15:09:49,2022-05-05 15:09:49,92233720368547777010,BTC / USD,8
92233720368547777011,3708081000000,2022-05-05 15:26:59,2022-05-05 15:26:59,92233720368547777011,BTC / USD,8
92233720368547777012,3687929000000,2022-05-05 15:51:23,2022-05-05 15:51:23,92233720368547777012,BTC / USD,8
92233720368547777013,3672340021942,2022-05-05 15:55:17,2022-05-05 15:55:17,92233720368547777013,BTC / USD,8
92233720368547777014,3691195332429,2022-05-05 15:59:33,2022-05-05 15:59:33,92233720368547777014,BTC / USD,8
92233720368547777015,3710302826375,2022-05-05 16:21:03,2022-05-05 16:21:03,92233720368547777015,BTC / USD,8
92233720368547777016,3689917035825,2022-05-05 16:41:45,2022-05-05 16:41:45,92233720368547777016,BTC / USD,8
92233720368547777017,3703691300000,2022-05-05 16:55:04,2022-05-05 16:55:04,92233720368547777017,BTC / USD,8
92233720368547777018,3684874795139,2022-05-05 17:51:01,2022-05-05 17:51:01,92233720368547777018,BTC / USD,8
92233720368547777019,3686099193577,2022-05-05 17:55:34,2022-05-05 17:55:34,92233720368547777019,BTC / USD,8
92233720368547777020,3663667942644,2022-05-05 18:24:39,2022-05-05 18:24:39,92233720368547777020,BTC / USD,8
92233720368547777021,3631476000000,2022-05-05 18:25:16,2022-05-05 18:25:16,92233720368547777021,BTC / USD,8
92233720368547777022,3655443000000,2022-05-05 18:52:17,2022-05-05 18:52:17,92233720368547777022,BTC / USD,8
92233720368547777023,3644544000000,2022-05-05 18:55:13,2022-05-05 18:55:13,92233720368547777023,BTC / USD,8
92233720368547777024,3626127000000,2022-05-05 19:04:04,2022-05-05 19:04:04,92233720368547777024,BTC / USD,8
92233720368547777025,3604582918490,2022-05-05 19:07:52,2022-05-05 19:07:52,92233720368547777025,BTC / USD,8
92233720368547777026,3586296798823,2022-05-05 19:18:13,2022-05-05 19:18:13,92233720368547777026,BTC / USD,8
92233720368547777027,3607882739519,2022-05-05 19:36:54,2022-05-05 19:36:54,92233720368547777027,BTC / USD,8
92233720368547777028,3626206000000,2022-05-05 19:52:24,2022-05-05 19:52:24,92233720368547777028,BTC / USD,8
92233720368547777029,3627100000000,2022-05-05 19:55:12,2022-05-05 19:55:12,92233720368547777029,BTC / USD,8
92233720368547777030,3635117000000,2022-05-05 20:54:50,2022-05-05 20:54:50,92233720368547777030,BTC / USD,8
92233720368547777031,3654696752613,2022-05-05 21:21:29,2022-05-05 21:21:29,92233720368547777031,BTC / USD,8
92233720368547777032,3647264000000,2022-05-05 21:56:33,2022-05-05 21:56:33,92233720368547777032,BTC / USD,8
92233720368547777033,3626738000000,2022-05-05 22:55:11,2022-05-05 22:55:11,92233720368547777033,BTC / USD,8
92233720368547777034,3649653214560,2022-05-05 23:16:16,2022-05-05 23:16:16,92233720368547777034,BTC / USD,8
92233720368547777035,3656270000000,2022-05-05 23:55:06,2022-05-05 23:55:06,92233720368547777035,BTC / USD,8
92233720368547777036,3637290600000,2022-05-06 00:47:19,2022-05-06 00:47:19,92233720368547777036,BTC / USD,8
92233720368547777037,3631991000000,2022-05-06 00:55:23,2022-05-06 00:55:23,92233720368547777037,BTC / USD,8
92233720368547777038,3624992000000,2022-05-06 01:55:16,2022-05-06 01:55:16,92233720368547777038,BTC / USD,8
92233720368547777039,3643740000000,2022-05-06 02:14:36,2022-05-06 02:14:36,92233720368547777039,BTC / USD,8
92233720368547777040,3645956000000,2022-05-06 02:56:29,2022-05-06 02:56:29,92233720368547777040,BTC / USD,8
92233720368547777041,3644372622793,2022-05-06 03:03:39,2022-05-06 03:03:39,92233720368547777041,BTC / USD,8
92233720368547777042,3643358479625,2022-05-06 03:55:26,2022-05-06 03:55:26,92233720368547777042,BTC / USD,8
92233720368547777043,3635336000000,2022-05-06 04:55:30,2022-05-06 04:55:30,92233720368547777043,BTC / USD,8
92233720368547777044,3646669000000,2022-05-06 05:55:38,2022-05-06 05:55:38,92233720368547777044,BTC / USD,8
92233720368547777045,3640562000000,2022-05-06 06:55:12,2022-05-06 06:55:12,92233720368547777045,BTC / USD,8
92233720368547777046,3616849000000,2022-05-06 07:39:49,2022-05-06 07:39:49,92233720368547777046,BTC / USD,8
92233720368547777047,3597279000000,2022-05-06 07:42:07,2022-05-06 07:42:07,92233720368547777047,BTC / USD,8
92233720368547777048,3615666000000,2022-05-06 07:53:47,2022-05-06 07:53:47,92233720368547777048,BTC / USD,8
92233720368547777049,3632661000000,2022-05-06 07:55:21,2022-05-06 07:55:21,92233720368547777049,BTC / USD,8
92233720368547777050,3637341734388,2022-05-06 08:00:10,2022-05-06 08:00:10,92233720368547777050,BTC / USD,8
92233720368547777051,3624527000000,2022-05-06 08:55:23,2022-05-06 08:55:23,92233720368547777051,BTC / USD,8
92233720368547777052,3623495000000,2022-05-06 09:03:39,2022-05-06 09:03:39,92233720368547777052,BTC / USD,8
92233720368547777053,3637139165974,2022-05-06 09:55:31,2022-05-06 09:55:31,92233720368547777053,BTC / USD,8
92233720368547777054,3617980000000,2022-05-06 10:42:17,2022-05-06 10:42:17,92233720368547777054,BTC / USD,8
92233720368547777055,3600865071595,2022-05-06 10:56:03,2022-05-06 10:56:03,92233720368547777055,BTC / USD,8
92233720368547777056,3582203000000,2022-05-06 11:12:34,2022-05-06 11:12:34,92233720368547777056,BTC / USD,8
92233720368547777057,3583197000000,2022-05-06 11:55:42,2022-05-06 11:55:42,92233720368547777057,BTC / USD,8
92233720368547777058,3605423248167,2022-05-06 12:30:17,2022-05-06 12:30:17,92233720368547777058,BTC / USD,8
92233720368547777059,3624339817235,2022-05-06 12:37:05,2022-05-06 12:37:05,92233720368547777059,BTC / USD,8
92233720368547777060,3605888001942,2022-05-06 12:47:04,2022-05-06 12:47:04,92233720368547777060,BTC / USD,8
92233720368547777061,3585924476940,2022-05-06 12:54:22,2022-05-06 12:54:22,92233720368547777061,BTC / USD,8
92233720368547777062,3586803600000,2022-05-06 12:55:54,2022-05-06 12:55:54,92233720368547777062,BTC / USD,8
92233720368547777063,3565865000000,2022-05-06 13:35:55,2022-05-06 13:35:55,92233720368547777063,BTC / USD,8
92233720368547777064,3546578588639,2022-05-06 13:37:31,2022-05-06 13:37:31,92233720368547777064,BTC / USD,8
92233720368547777065,3566492783398,2022-05-06 13:41:56,2022-05-06 13:41:56,92233720368547777065,BTC / USD,8
92233720368547777066,3548165000000,2022-05-06 13:47:17,2022-05-06 13:47:17,92233720368547777066,BTC / USD,8
92233720368547777067,3561864250429,2022-05-06 13:55:36,2022-05-06 13:55:36,92233720368547777067,BTC / USD,8
92233720368547777068,3581704000000,2022-05-06 14:01:33,2022-05-06 14:01:33,92233720368547777068,BTC / USD,8
92233720368547777069,3603150948468,2022-05-06 14:19:00,2022-05-06 14:19:00,92233720368547777069,BTC / USD,8
92233720368547777070,3584520569890,2022-05-06 14:30:19,2022-05-06 14:30:19,92233720368547777070,BTC / USD,8
92233720368547777071,3603391000000,2022-05-06 14:47:02,2022-05-06 14:47:02,92233720368547777071,BTC / USD,8
92233720368547777072,3609605000000,2022-05-06 14:55:14,2022-05-06 14:55:14,92233720368547777072,BTC / USD,8
92233720368547777073,3627900000000,2022-05-06 15:23:41,2022-05-06 15:23:41,92233720368547777073,BTC / USD,8
92233720368547777074,3609509000000,2022-05-06 15:39:34,2022-05-06 15:39:34,92233720368547777074,BTC / USD,8
92233720368547777075,3600613000000,2022-05-06 15:55:14,2022-05-06 15:55:14,92233720368547777075,BTC / USD,8
92233720368547777076,3616931000000,2022-05-06 16:55:17,2022-05-06 16:55:17,92233720368547777076,BTC / USD,8
92233720368547777077,3597426308143,2022-05-06 17:50:53,2022-05-06 17:50:53,92233720368547777077,BTC / USD,8
92233720368547777078,3588007000000,2022-05-06 17:56:15,2022-05-06 17:56:15,92233720368547777078,BTC / USD,8
92233720368547777079,3588337000000,2022-05-06 17:56:25,2022-05-06 17:56:25,92233720368547777079,BTC / USD,8
92233720368547777080,3603930290472,2022-05-06 18:55:20,2022-05-06 18:55:20,92233720368547777080,BTC / USD,8
92233720368547777081,3609974000000,2022-05-06 19:55:13,2022-05-06 19:55:13,92233720368547777081,BTC / USD,8
92233720368547777082,3591574000000,2022-05-06 20:16:17,2022-05-06 20:16:17,92233720368547777082,BTC / USD,8
92233720368547777083,3591531911229,2022-05-06 20:22:22,2022-05-06 20:22:22,92233720368547777083,BTC / USD,8
92233720368547777084,3609630000000,2022-05-06 20:55:45,2022-05-06 20:55:45,92233720368547777084,BTC / USD,8
92233720368547777085,3594033000000,2022-05-06 21:55:19,2022-05-06 21:55:19,92233720368547777085,BTC / USD,8
92233720368547777086,3603395000000,2022-05-06 22:55:30,2022-05-06 22:55:30,92233720368547777086,BTC / USD,8
92233720368547777087,3603975000000,2022-05-06 23:55:36,2022-05-06 23:55:36,92233720368547777087,BTC / USD,8
92233720368547777088,3601031226119,2022-05-07 00:55:05,2022-05-07 00:55:05,92233720368547777088,BTC / USD,8
92233720368547777089,3601118000000,2022-05-07 00:58:37,2022-05-07 00:58:37,92233720368547777089,BTC / USD,8
92233720368547777090,3597717348584,2022-05-07 01:55:43,2022-05-07 01:55:43,92233720368547777090,BTC / USD,8
92233720368547777091,3596039000000,2022-05-07 02:55:10,2022-05-07 02:55:10,92233720368547777091,BTC / USD,8
92233720368547777092,3588056000000,2022-05-07 03:56:04,2022-05-07 03:56:04,92233720368547777092,BTC / USD,8
92233720368547777093,3588174200000,2022-05-07 03:56:45,2022-05-07 03:56:45,92233720368547777093,BTC / USD,8
92233720368547777094,3581722000000,2022-05-07 04:55:23,2022-05-07 04:55:23,92233720368547777094,BTC / USD,8
92233720368547777095,3584605000000,2022-05-07 05:55:34,2022-05-07 05:55:34,92233720368547777095,BTC / USD,8
92233720368547777096,3581824000000,2022-05-07 06:55:51,2022-05-07 06:55:51,92233720368547777096,BTC / USD,8
92233720368547777097,3592547382733,2022-05-07 07:55:14,2022-05-07 07:55:14,92233720368547777097,BTC / USD,8
92233720368547777098,3592007874234,2022-05-07 08:00:43,2022-05-07 08:00:43,92233720368547777098,BTC / USD,8
92233720368547777099,3591631034268,2022-05-07 08:01:30,2022-05-07 08:01:30,92233720368547777099,BTC / USD,8
92233720368547777100,3600901000000,2022-05-07 08:55:34,2022-05-07 08:55:34,92233720368547777100,BTC / USD,8
92233720368547777101,3599055000000,2022-05-07 09:55:39,2022-05-07 09:55:39,92233720368547777101,BTC / USD,8
92233720368547777102,3603990800000,2022-05-07 10:55:40,2022-05-07 10:55:40,92233720368547777102,BTC / USD,8
92233720368547777103,3605071000000,2022-05-07 11:55:33,2022-05-07 11:55:33,92233720368547777103,BTC / USD,8
92233720368547777104,3602237000000,2022-05-07 12:55:42,2022-05-07 12:55:42,92233720368547777104,BTC / USD,8
92233720368547777105,3602237000000,2022-05-07 12:56:51,2022-05-07 12:56:51,92233720368547777105,BTC / USD,8
92233720368547777106,3592374009867,2022-05-07 13:55:10,2022-05-07 13:55:10,92233720368547777106,BTC / USD,8
92233720368547777107,3596431000000,2022-05-07 14:54:30,2022-05-07 14:54:30,92233720368547777107,BTC / USD,8
92233720368547777108,3596726440231,2022-05-07 15:54:44,2022-05-07 15:54:44,92233720368547777108,BTC / USD,8
92233720368547777109,3595326971381,2022-05-07 15:55:42,2022-05-07 15:55:42,92233720368547777109,BTC / USD,8
92233720368547777110,3591127000000,2022-05-07 16:55:24,2022-05-07 16:55:24,92233720368547777110,BTC / USD,8
92233720368547777111,3588738880759,2022-05-07 17:55:36,2022-05-07 17:55:36,92233720368547777111,BTC / USD,8
92233720368547777112,3589402000000,2022-05-07 18:55:10,2022-05-07 18:55:10,92233720368547777112,BTC / USD,8
92233720368547777113,3588443641648,2022-05-07 19:55:51,2022-05-07 19:55:51,92233720368547777113,BTC / USD,8
92233720368547777114,3579500800000,2022-05-07 20:56:29,2022-05-07 20:56:29,92233720368547777114,BTC / USD,8
92233720368547777115,3579264000000,2022-05-07 21:05:52,2022-05-07 21:05:52,92233720368547777115,BTC / USD,8
92233720368547777116,3560816963330,2022-05-07 21:13:50,2022-05-07 21:13:50,92233720368547777116,BTC / USD,8
92233720368547777117,3542924184974,2022-05-07 21:22:12,2022-05-07 21:22:12,92233720368547777117,BTC / USD,8
92233720368547777118,3524698050579,2022-05-07 21:54:15,2022-05-07 21:54:15,92233720368547777118,BTC / USD,8
92233720368547777119,3522350000000,2022-05-07 21:55:43,2022-05-07 21:55:43,92233720368547777119,BTC / USD,8
92233720368547777120,3522517400000,2022-05-07 21:55:43,2022-05-07 21:55:43,92233720368547777120,BTC / USD,8
92233720368547777121,3504578000000,2022-05-07 22:53:44,2022-05-07 22:53:44,92233720368547777121,BTC / USD,8
92233720368547777122,3492250000000,2022-05-07 22:55:16,2022-05-07 22:55:16,92233720368547777122,BTC / USD,8
92233720368547777123,3512300000000,2022-05-07 23:02:18,2022-05-07 23:02:18,92233720368547777123,BTC / USD,8
92233720368547777124,3530176225136,2022-05-07 23:11:44,2022-05-07 23:11:44,92233720368547777124,BTC / USD,8
92233720368547777125,3549051000000,2022-05-07 23:26:26,2022-05-07 23:26:26,92233720368547777125,BTC / USD,8
92233720368547777126,3566990000000,2022-05-07 23:31:41,2022-05-07 23:31:41,92233720368547777126,BTC / USD,8
92233720368547777127,3548906025683,2022-05-07 23:51:47,2022-05-07 23:51:47,92233720368547777127,BTC / USD,8
92233720368547777128,3553352000000,2022-05-07 23:55:15,2022-05-07 23:55:15,92233720368547777128,BTC / USD,8
92233720368547777129,3534343000000,2022-05-08 00:22:21,2022-05-08 00:22:21,92233720368547777129,BTC / USD,8
92233720368547777130,3515986387892,2022-05-08 00:55:11,2022-05-08 00:55:11,92233720368547777130,BTC / USD,8
92233720368547777131,3496069000000,2022-05-08 01:50:27,2022-05-08 01:50:27,92233720368547777131,BTC / USD,8
92233720368547777132,3484272000000,2022-05-08 01:55:09,2022-05-08 01:55:09,92233720368547777132,BTC / USD,8
92233720368547777133,3466271954092,2022-05-08 02:07:28,2022-05-08 02:07:28,92233720368547777133,BTC / USD,8
92233720368547777134,3448472000000,2022-05-08 02:54:09,2022-05-08 02:54:09,92233720368547777134,BTC / USD,8
92233720368547777135,3447078189711,2022-05-08 02:55:07,2022-05-08 02:55:07,92233720368547777135,BTC / USD,8
92233720368547777136,3447294190966,2022-05-08 03:55:31,2022-05-08 03:55:31,92233720368547777136,BTC / USD,8
92233720368547777137,3464777000000,2022-05-08 04:29:53,2022-05-08 04:29:53,92233720368547777137,BTC / USD,8
92233720368547777138,3447093876838,2022-05-08 04:54:27,2022-05-08 04:54:27,92233720368547777138,BTC / USD,8
92233720368547777139,3446501329564,2022-05-08 04:55:26,2022-05-08 04:55:26,92233720368547777139,BTC / USD,8
92233720368547777140,3446544000000,2022-05-08 05:10:44,2022-05-08 05:10:44,92233720368547777140,BTC / USD,8
92233720368547777141,3444057000000,2022-05-08 05:55:21,2022-05-08 05:55:21,92233720368547777141,BTC / USD,8
92233720368547777142,3461354000000,2022-05-08 06:28:00,2022-05-08 06:28:00,92233720368547777142,BTC / USD,8
92233720368547777143,3478800000000,2022-05-08 06:49:29,2022-05-08 06:49:29,92233720368547777143,BTC / USD,8
92233720368547777144,3481653000000,2022-05-08 06:55:35,2022-05-08 06:55:35,92233720368547777144,BTC / USD,8
92233720368547777145,3465416000000,2022-05-08 07:55:08,2022-05-08 07:55:08,92233720368547777145,BTC / USD,8
92233720368547777146,3460509000000,2022-05-08 08:00:33,2022-05-08 08:00:33,92233720368547777146,BTC / USD,8
92233720368547777147,3468094800000,2022-05-08 08:55:17,2022-05-08 08:55:17,92233720368547777147,BTC / USD,8
92233720368547777148,3455943000000,2022-05-08 09:55:22,2022-05-08 09:55:22,92233720368547777148,BTC / USD,8
92233720368547777149,3473909000000,2022-05-08 10:48:34,2022-05-08 10:48:34,92233720368547777149,BTC / USD,8
92233720368547777150,3472708354530,2022-05-08 10:55:39,2022-05-08 10:55:39,92233720368547777150,BTC / USD,8
92233720368547777151,3475377500000,2022-05-08 11:55:37,2022-05-08 11:55:37,92233720368547777151,BTC / USD,8
92233720368547777152,3464559877711,2022-05-08 12:55:42,2022-05-08 12:55:42,92233720368547777152,BTC / USD,8
92233720368547777153,3454645400000,2022-05-08 13:56:13,2022-05-08 13:56:13,92233720368547777153,BTC / USD,8
92233720368547777154,3454695504511,2022-05-08 13:58:51,2022-05-08 13:58:51,92233720368547777154,BTC / USD,8
92233720368547777155,3437255240949,2022-05-08 14:46:45,2022-05-08 14:46:45,92233720368547777155,BTC / USD,8
92233720368547777156,3440880000000,2022-05-08 14:55:51,2022-05-08 14:55:51,92233720368547777156,BTC / USD,8
92233720368547777157,3441409000000,2022-05-08 15:55:27,2022-05-08 15:55:27,92233720368547777157,BTC / USD,8
92233720368547777158,3442790000000,2022-05-08 16:55:14,2022-05-08 16:55:14,92233720368547777158,BTC / USD,8
92233720368547777159,3424746103541,2022-05-08 17:03:54,2022-05-08 17:03:54,92233720368547777159,BTC / USD,8
92233720368547777160,3402007500000,2022-05-08 17:05:52,2022-05-08 17:05:52,92233720368547777160,BTC / USD,8
92233720368547777161,3384407025446,2022-05-08 17:09:39,2022-05-08 17:09:39,92233720368547777161,BTC / USD,8
92233720368547777162,3404954000000,2022-05-08 17:13:18,2022-05-08 17:13:18,92233720368547777162,BTC / USD,8
92233720368547777163,3386517481701,2022-05-08 17:38:46,2022-05-08 17:38:46,92233720368547777163,BTC / USD,8
92233720368547777164,3403856000000,2022-05-08 17:53:56,2022-05-08 17:53:56,92233720368547777164,BTC / USD,8
92233720368547777165,3406434800000,2022-05-08 17:56:04,2022-05-08 17:56:04,92233720368547777165,BTC / USD,8
92233720368547777166,3389364000000,2022-05-08 18:13:17,2022-05-08 18:13:17,92233720368547777166,BTC / USD,8
92233720368547777167,3389400000000,2022-05-08 18:17:31,2022-05-08 18:17:31,92233720368547777167,BTC / USD,8
92233720368547777168,3406734000000,2022-05-08 18:21:53,2022-05-08 18:21:53,92233720368547777168,BTC / USD,8
92233720368547777169,3425984421475,2022-05-08 18:22:58,2022-05-08 18:22:58,92233720368547777169,BTC / USD,8
92233720368547777170,3444042454178,2022-05-08 18:36:21,2022-05-08 18:36:21,92233720368547777170,BTC / USD,8
92233720368547777171,3450172000000,2022-05-08 18:56:29,2022-05-08 18:56:29,92233720368547777171,BTC / USD,8
92233720368547777172,3468090300000,2022-05-08 19:20:48,2022-05-08 19:20:48,92233720368547777172,BTC / USD,8
92233720368547777173,3459029000000,2022-05-08 19:55:22,2022-05-08 19:55:22,92233720368547777173,BTC / USD,8
92233720368547777174,3436026647841,2022-05-08 20:45:55,2022-05-08 20:45:55,92233720368547777174,BTC / USD,8
92233720368547777175,3428275518909,2022-05-08 20:55:32,2022-05-08 20:55:32,92233720368547777175,BTC / USD,8
92233720368547777176,3442826000000,2022-05-08 21:55:38,2022-05-08 21:55:38,92233720368547777176,BTC / USD,8
92233720368547777177,3422822000000,2022-05-08 22:03:14,2022-05-08 22:03:14,92233720368547777177,BTC / USD,8
92233720368547777178,3428004000000,2022-05-08 22:55:06,2022-05-08 22:55:06,92233720368547777178,BTC / USD,8
92233720368547777179,3409598967652,2022-05-08 23:31:16,2022-05-08 23:31:16,92233720368547777179,BTC / USD,8
92233720368547777180,3397454000000,2022-05-08 23:55:30,2022-05-08 23:55:30,92233720368547777180,BTC / USD,8
92233720368547777181,3415189000000,2022-05-09 00:44:21,2022-05-09 00:44:21,92233720368547777181,BTC / USD,8
92233720368547777182,3417399000000,2022-05-09 00:55:10,2022-05-09 00:55:10,92233720368547777182,BTC / USD,8
92233720368547777183,3417894300000,2022-05-09 00:57:30,2022-05-09 00:57:30,92233720368547777183,BTC / USD,8
92233720368547777184,3406769000000,2022-05-09 01:55:45,2022-05-09 01:55:45,92233720368547777184,BTC / USD,8
92233720368547777185,3389297500000,2022-05-09 02:12:42,2022-05-09 02:12:42,92233720368547777185,BTC / USD,8
92233720368547777186,3371318254787,2022-05-09 02:29:04,2022-05-09 02:29:04,92233720368547777186,BTC / USD,8
92233720368547777187,3353234129163,2022-05-09 02:37:46,2022-05-09 02:37:46,92233720368547777187,BTC / USD,8
92233720368547777188,3341823289536,2022-05-09 02:55:44,2022-05-09 02:55:44,92233720368547777188,BTC / USD,8
92233720368547777189,3358949384117,2022-05-09 03:10:45,2022-05-09 03:10:45,92233720368547777189,BTC / USD,8
92233720368547777190,3375906198106,2022-05-09 03:24:40,2022-05-09 03:24:40,92233720368547777190,BTC / USD,8
92233720368547777191,3359083000000,2022-05-09 03:55:38,2022-05-09 03:55:38,92233720368547777191,BTC / USD,8
92233720368547777192,3376106000000,2022-05-09 04:14:48,2022-05-09 04:14:48,92233720368547777192,BTC / USD,8
92233720368547777193,3366558160809,2022-05-09 04:55:21,2022-05-09 04:55:21,92233720368547777193,BTC / USD,8
92233720368547777194,3366223000000,2022-05-09 04:56:40,2022-05-09 04:56:40,92233720368547777194,BTC / USD,8
92233720368547777195,3351626876548,2022-05-09 05:55:20,2022-05-09 05:55:20,92233720368547777195,BTC / USD,8
92233720368547777196,3357716300000,2022-05-09 06:55:14,2022-05-09 06:55:14,92233720368547777196,BTC / USD,8
92233720368547777197,3358038904203,2022-05-09 07:55:28,2022-05-09 07:55:28,92233720368547777197,BTC / USD,8
92233720368547777198,3352877397349,2022-05-09 08:00:17,2022-05-09 08:00:17,92233720368547777198,BTC / USD,8
92233720368547777199,3335355000000,2022-05-09 08:25:15,2022-05-09 08:25:15,92233720368547777199,BTC / USD,8
92233720368547777200,3352147307219,2022-05-09 08:52:26,2022-05-09 08:52:26,92233720368547777200,BTC / USD,8
92233720368547777201,3370033326357,2022-05-09 08:56:03,2022-05-09 08:56:03,92233720368547777201,BTC / USD,8
92233720368547777202,3351737228860,2022-05-09 09:33:31,2022-05-09 09:33:31,92233720368547777202,BTC / USD,8
92233720368547777203,3348876980349,2022-05-09 09:55:17,2022-05-09 09:55:17,92233720368547777203,BTC / USD,8
92233720368547777204,3329857061528,2022-05-09 10:23:59,2022-05-09 10:23:59,92233720368547777204,BTC / USD,8
92233720368547777205,3311730650596,2022-05-09 10:36:06,2022-05-09 10:36:06,92233720368547777205,BTC / USD,8
92233720368547777206,3293307000000,2022-05-09 10:48:33,2022-05-09 10:48:33,92233720368547777206,BTC / USD,8
92233720368547777207,3293958276652,2022-05-09 10:55:32,2022-05-09 10:55:32,92233720368547777207,BTC / USD,8
92233720368547777208,3274430181289,2022-05-09 10:59:08,2022-05-09 10:59:08,92233720368547777208,BTC / USD,8
92233720368547777209,3291425761760,2022-05-09 11:05:50,2022-05-09 11:05:50,92233720368547777209,BTC / USD,8
92233720368547777210,3274852043125,2022-05-09 11:23:35,2022-05-09 11:23:35,92233720368547777210,BTC / USD,8
92233720368547777211,3291318000000,2022-05-09 11:43:17,2022-05-09 11:43:17,92233720368547777211,BTC / USD,8
92233720368547777212,3306600000000,2022-05-09 11:55:37,2022-05-09 11:55:37,92233720368547777212,BTC / USD,8
92233720368547777213,3300223500000,2022-05-09 12:55:04,2022-05-09 12:55:04,92233720368547777213,BTC / USD,8
92233720368547777214,3283272791206,2022-05-09 13:03:56,2022-05-09 13:03:56,92233720368547777214,BTC / USD,8
92233720368547777215,3299884464760,2022-05-09 13:36:04,2022-05-09 13:36:04,92233720368547777215,BTC / USD,8
92233720368547777216,3319266000000,2022-05-09 13:39:06,2022-05-09 13:39:06,92233720368547777216,BTC / USD,8
92233720368547777217,3300304000000,2022-05-09 13:47:11,2022-05-09 13:47:11,92233720368547777217,BTC / USD,8
92233720368547777218,3309300000000,2022-05-09 13:56:13,2022-05-09 13:56:13,92233720368547777218,BTC / USD,8
92233720368547777219,3309730000000,2022-05-09 13:56:26,2022-05-09 13:56:26,92233720368547777219,BTC / USD,8
92233720368547777220,3290065299493,2022-05-09 14:10:57,2022-05-09 14:10:57,92233720368547777220,BTC / USD,8
92233720368547777221,3272808513551,2022-05-09 14:32:39,2022-05-09 14:32:39,92233720368547777221,BTC / USD,8
92233720368547777222,3256216300000,2022-05-09 14:55:27,2022-05-09 14:55:27,92233720368547777222,BTC / USD,8
92233720368547777223,3238171000000,2022-05-09 15:26:28,2022-05-09 15:26:28,92233720368547777223,BTC / USD,8
92233720368547777224,3217707000000,2022-05-09 15:32:31,2022-05-09 15:32:31,92233720368547777224,BTC / USD,8
92233720368547777225,3237315000000,2022-05-09 15:40:17,2022-05-09 15:40:17,92233720368547777225,BTC / USD,8
92233720368547777226,3234535057052,2022-05-09 15:56:37,2022-05-09 15:56:37,92233720368547777226,BTC / USD,8
92233720368547777227,3233428000000,2022-05-09 16:08:42,2022-05-09 16:08:42,92233720368547777227,BTC / USD,8
92233720368547777228,3251262000000,2022-05-09 16:18:29,2022-05-09 16:18:29,92233720368547777228,BTC / USD,8
92233720368547777229,3233012538832,2022-05-09 16:27:33,2022-05-09 16:27:33,92233720368547777229,BTC / USD,8
92233720368547777230,3214640180012,2022-05-09 16:39:22,2022-05-09 16:39:22,92233720368547777230,BTC / USD,8
92233720368547777231,3197396000000,2022-05-09 16:44:35,2022-05-09 16:44:35,92233720368547777231,BTC / USD,8
